,from_city,from_country,to_city,to_country,num_flights
21510,Dongsheng,China,Tianjin,China,1
21511,Dongsheng,China,Urumqi,China,1
21512,Dongsheng,China,Wuhan,China,1
21513,Erenhot,China,Hohhot,China,1
21514,Fuzhou,China,Hefei,China,3
21515,Fuzhou,China,Huai An,China,1
21516,Fuyang,China,Tianjin,China,1
21517,Fuyang,China,Wenzhou,China,1
21518,Fuyang,China,Xi'an,China,1
21519,Fuyang,China,Xiamen,China,1
21520,Haikou,China,Anqing,China,1
21521,Haikou,China,Beihai,China,1
21522,Haikou,China,Changde,China,1
21523,Haikou,China,Guiyang,China,3
21524,Haikou,China,Guilin,China,3
21525,Haikou,China,Luzhou,China,1
21526,Haikou,China,Shantou,China,1
21527,Haikou,China,Huangshan,China,1
21528,Haikou,China,Zhanjiang,China,1
21529,Haikou,China,Zunyi,China,1
21530,Hohhot,China,Zhengzhou,China,3
21531,Hohhot,China,Chifeng,China,3
21532,Hohhot,China,Dongsheng,China,1
21533,Hohhot,China,Erenhot,China,1
21534,Hohhot,China,Ulanhot,China,2
21535,Hohhot,China,Manzhouli,China,1
21536,Hohhot,China,Bayannur,China,1
21537,Hohhot,China,Wuhai,China,2
21538,Hohhot,China,Xi'an,China,3
21539,Hefei,China,Zhengzhou,China,1
21540,Hefei,China,Fuzhou,China,3
21541,Hefei,China,Nanning,China,1
21542,Hefei,China,Shantou,China,1
21543,Hangzhou,China,Dongsheng,China,1
21544,Hangzhou,China,Shantou,China,2
21545,Huai An,China,Fuzhou,China,1
21546,Huai An,China,Tianjin,China,1
21547,Huai An,China,Wenzhou,China,1
21548,Huai An,China,Xi'an,China,1
21549,Hailar,China,Chifeng,China,1
21550,Hailar,China,Harbin,China,1
21551,Hailar,China,Jiagedaqi District,China,1
21552,Ulanhot,China,Hohhot,China,2
21553,Ulanhot,China,Shenyang,China,1
21554,Hami,China,Xi'an,China,1
21555,Harbin,China,Hailar,China,1
21556,Yinchuan,China,Dongsheng,China,1
21557,Yinchuan,China,Guiyang,China,1
21558,Yinchuan,China,Lanzhou,China,1
21559,Yinchuan,China,Bayannur,China,1
21560,Qingyang,China,Lanzhou,China,3
21561,Qingyang,China,Xi'an,China,1
21562,Jiagedaqi District,China,Hailar,China,1
21563,Jinchuan,China,Lanzhou,China,1
21564,Jinchuan,China,Xi'an,China,1
21565,Quanzhou,China,Nanning,China,1
21566,Quanzhou,China,Yiwu,China,1
21567,Jiamusi,China,Shenyang,China,1
21568,Nanchang,China,Zhengzhou,China,1
21569,Nanchang,China,Ganzhou,China,2
21570,Nanchang,China,Shijiazhuang,China,1
21571,Nanchang,China,Tianjin,China,1
21572,Nanchang,China,Wenzhou,China,1
21573,Kunming,China,Zhanjiang,China,1
21574,Ganzhou,China,Nanchang,China,2
21575,Ganzhou,China,Zhuhai,China,1
21576,Guiyang,China,Haikou,China,3
21577,Guiyang,China,Yinchuan,China,1
21578,Guiyang,China,Mianyang,China,1
21579,Guiyang,China,Tongren,China,1
21580,Guiyang,China,Taiyuan,China,1
21581,Guilin,China,Haikou,China,3
21582,Guilin,China,Lanzhou,China,1
21583,Guilin,China,Zhuhai,China,1
21584,Lanzhou,China,Yinchuan,China,1
21585,Lanzhou,China,Qingyang,China,3
21586,Lanzhou,China,Jinchuan,China,1
21587,Lanzhou,China,Guilin,China,1
21589,Luoyang,China,Beihai,China,1
21590,Linyi,China,Changcha,China,1
21591,Linyi,China,Dalian,China,1
21592,Linyi,China,Wenzhou,China,1
21593,Linyi,China,Wuhan,China,1
21594,Linyi,China,Yiwu,China,1
21595,Luzhou,China,Haikou,China,1
21596,Luzhou,China,Nanning,China,1
21597,Luzhou,China,Xi'an,China,1
21598,Mudanjiang,China,Shenyang,China,1
21599,Mianyang,China,Guiyang,China,1
21601,Nanchong,China,Xi'an,China,1
21602,Nanjing,China,Dongsheng,China,1
21603,Nanning,China,Hefei,China,1
21604,Nanning,China,Quanzhou,China,1
21605,Nanning,China,Luzhou,China,1
21606,Nanning,China,Wenzhou,China,1
21607,Manzhouli,China,Hohhot,China,1
21608,Beijing,China,Anqing,China,1
21609,Bayannur,China,Hohhot,China,1
21610,Bayannur,China,Yinchuan,China,1
21611,Bayannur,China,Xi'an,China,1
21612,Shenyang,China,Chifeng,China,1
21613,Shenyang,China,Datong,China,1
21614,Shenyang,China,Ulanhot,China,1
21615,Shenyang,China,Jiamusi,China,1
21616,Shenyang,China,Mudanjiang,China,1
21617,Shenyang,China,Tianjin,China,1
21618,Shijiazhuang,China,Dongsheng,China,1
21619,Shijiazhuang,China,Nanchang,China,1
21620,Shantou,China,Zhengzhou,China,1
21621,Shantou,China,Haikou,China,1
21622,Shantou,China,Hefei,China,1
21623,Shantou,China,Hangzhou,China,2
21624,Shantou,China,Zhanjiang,China,1
21625,Sanya,China,Tianjin,China,2
21626,Sanya,China,Zunyi,China,1
21627,Tongren,China,Guiyang,China,1
21628,Tongliao,China,Jinan,China,1
21629,Jinan,China,Tongliao,China,1
21630,Tianjin,China,Chifeng,China,2
21631,Tianjin,China,Dongsheng,China,1
21632,Tianjin,China,Fuyang,China,1
21633,Tianjin,China,Huai An,China,1
21634,Tianjin,China,Nanchang,China,1
21636,Tianjin,China,Shenyang,China,1
21637,Tianjin,China,Sanya,China,2
21638,Tianjin,China,Huangshan,China,1
21639,Tianjin,China,Taiyuan,China,1
21640,Tianjin,China,Urumqi,China,1
21641,Huangshan,China,Haikou,China,1
21642,Huangshan,China,Tianjin,China,1
21643,Taiyuan,China,Changzhi,China,3
21644,Taiyuan,China,Guiyang,China,1
21645,Taiyuan,China,Tianjin,China,1
21646,Urumqi,China,Bole,China,1
21647,Urumqi,China,Dongsheng,China,1
21648,Urumqi,China,Tianjin,China,1
21649,Wenzhou,China,Fuyang,China,1
21650,Wenzhou,China,Huai An,China,1
21651,Wenzhou,China,Nanchang,China,1
21652,Wenzhou,China,Linyi,China,1
21653,Wenzhou,China,Nanning,China,1
21654,Wuhai,China,Hohhot,China,2
21655,Wuhan,China,Dongsheng,China,1
21656,Wuhan,China,Linyi,China,1
21657,Xi'an,China,Changde,China,1
21658,Xi'an,China,Datong,China,1
21659,Xi'an,China,Fuyang,China,1
21660,Xi'an,China,Hohhot,China,3
21661,Xi'an,China,Huai An,China,1
21662,Xi'an,China,Hami,China,1
21663,Xi'an,China,Qingyang,China,1
21664,Xi'an,China,Jinchuan,China,1
21665,Xi'an,China,Luzhou,China,1
21666,Xi'an,China,Nanchong,China,1
21667,Xi'an,China,Bayannur,China,1
21668,Xi'an,China,Yichang,China,1
21670,Xi'an,China,Zunyi,China,1
21671,Xiamen,China,Changde,China,1
21672,Xiamen,China,Fuyang,China,1
21673,Xiamen,China,Zunyi,China,1
21674,Yichang,China,Xi'an,China,1
21675,Yiwu,China,Quanzhou,China,1
21676,Yiwu,China,Linyi,China,1
21679,Zhanjiang,China,Haikou,China,1
21680,Zhanjiang,China,Kunming,China,1
21681,Zhanjiang,China,Shantou,China,1
21682,Zhuhai,China,Ganzhou,China,1
21683,Zhuhai,China,Guilin,China,1
21684,Zunyi,China,Changcha,China,1
21685,Zunyi,China,Haikou,China,1
21686,Zunyi,China,Sanya,China,1
21687,Zunyi,China,Xi'an,China,1
21688,Zunyi,China,Xiamen,China,1
21851,Bijie,China,Kunming,China,1
21852,Bijie,China,Shanghai,China,1
21853,Beihai,China,Shanghai,China,2
21854,Beihai,China,Shenzhen,China,1
21855,Changzhi,China,Shanghai,China,1
21856,Chengdu,China,Chizhou,China,1
21857,Dongying,China,Shanghai,China,1
21858,Hailar,China,Tongliao,China,1
21859,Chizhou,China,Chengdu,China,1
21860,Chizhou,China,Shanghai,China,1
21861,Kunming,China,Bijie,China,1
21862,Longyan,China,Shanghai,China,1
21864,Shanghai,China,Beihai,China,2
21865,Shanghai,China,Dongying,China,1
21867,Shanghai,China,Tongliao,China,1
21868,Shanghai,China,Xiangfan,China,1
21870,Shanghai,China,Bijie,China,1
21871,Shanghai,China,Changzhi,China,1
21872,Shanghai,China,Chizhou,China,1
21873,Shanghai,China,Longyan,China,1
21874,Shenzhen,China,Beihai,China,1
21875,Tongliao,China,Hailar,China,1
21876,Tongliao,China,Shanghai,China,1
21877,Xiangfan,China,Shanghai,China,1
21977,Baise,China,Guangzhou,China,1
21986,Guangzhou,China,Baise,China,1
21987,Guangzhou,China,Dongying,China,1
21988,Guangzhou,China,Weifang,China,1
21989,Zhengzhou,China,Korla,China,1
21990,Changzhi,China,Haikou,China,1
21991,Changzhi,China,Tianjin,China,1
21992,Changzhi,China,Xiamen,China,1
21993,Chongqing,China,Yan'an,China,1
21995,Changcha,China,Xuzhou,China,1
21996,Dalian,China,Jiamusi,China,1
21997,Dalian,China,Weifang,China,1
21998,Dongying,China,Guangzhou,China,1
21999,Dongying,China,Harbin,China,1
22000,Dongying,China,Beijing,China,1
22001,Yan'an,China,Chongqing,China,1
22002,Yan'an,China,Beijing,China,3
22004,Haikou,China,Changzhi,China,1
22005,Haikou,China,Hefei,China,1
22006,Haikou,China,Nanchang,China,3
22007,Haikou,China,Taiyuan,China,1
22008,Hohhot,China,Harbin,China,2
22009,Hefei,China,Haikou,China,1
22010,Hefei,China,Lanzhou,China,1
22011,Hefei,China,Sanya,China,1
22012,Hangzhou,China,Jinzhou,China,1
22013,Hangzhou,China,Weifang,China,1
22014,Harbin,China,Dongying,China,1
22015,Harbin,China,Hohhot,China,2
22018,Jiamusi,China,Dalian,China,1
22019,Jinzhou,China,Hangzhou,China,1
22020,Nanchang,China,Haikou,China,3
22021,Nanchang,China,Shenyang,China,1
22024,Korla,China,Zhengzhou,China,1
22025,Guilin,China,Taiyuan,China,2
22027,Lanzhou,China,Hefei,China,1
22028,Lanzhou,China,Shenzhen,China,1
22030,Linyi,China,Shenzhen,China,1
22033,Ninbo,China,Weifang,China,1
22036,Manzhouli,China,Beijing,China,3
22040,Beijing,China,Dongying,China,1
22041,Beijing,China,Yan'an,China,3
22046,Beijing,China,Manzhouli,China,3
22048,Beijing,China,Yulin,China,3
22049,Beijing,China,Weifang,China,1
22050,Shanghai,China,Weifang,China,1
22051,Shenyang,China,Nanchang,China,1
22052,Shenyang,China,Weifang,China,1
22053,Sanya,China,Hefei,China,1
22054,Shenzhen,China,Lanzhou,China,1
22055,Shenzhen,China,Linyi,China,1
22056,Shenzhen,China,Urumqi,China,1
22057,Shenzhen,China,Xuzhou,China,1
22059,Tianjin,China,Changzhi,China,1
22061,Taiyuan,China,Haikou,China,1
22062,Taiyuan,China,Guilin,China,2
22063,Urumqi,China,Shenzhen,China,1
22064,Yulin,China,Beijing,China,3
22065,Weifang,China,Guangzhou,China,1
22066,Weifang,China,Dalian,China,1
22067,Weifang,China,Hangzhou,China,1
22068,Weifang,China,Ninbo,China,1
22069,Weifang,China,Beijing,China,1
22070,Weifang,China,Shanghai,China,1
22071,Weifang,China,Shenyang,China,1
22072,Wuhai,China,Xi'an,China,1
22073,Xi'an,China,Wuhai,China,1
22074,Xi'an,China,Yiwu,China,1
22075,Xiamen,China,Changzhi,China,1
22076,Xiamen,China,Xuzhou,China,1
22077,Xuzhou,China,Changcha,China,1
22078,Xuzhou,China,Shenzhen,China,1
22079,Xuzhou,China,Xiamen,China,1
22080,Yiwu,China,Xi'an,China,1
23292,Guangzhou,China,Lijiang,China,2
23293,Changchun,China,Fuzhou,China,1
23294,Changchun,China,Shijiazhuang,China,1
23295,Dunhuang,China,Hangzhou,China,1
23296,Dayong,China,Xi'an,China,2
23297,Erenhot,China,Beijing,China,1
23298,Fuzhou,China,Changchun,China,1
23299,Fuzhou,China,Xuzhou,China,1
23300,Haikou,China,Xi'an,China,1
23301,Hohhot,China,Nanchang,China,1
23302,Hohhot,China,Arxan,China,1
23303,Hangzhou,China,Dunhuang,China,1
23304,Hangzhou,China,Jinghonggasa,China,1
23305,Hangzhou,China,Tongliao,China,1
23306,Hangzhou,China,Yichang,China,1
23307,Harbin,China,Tongliao,China,2
23308,Jinghonggasa,China,Hangzhou,China,1
23309,Jixi,China,Beijing,China,2
23310,Nanchang,China,Hohhot,China,1
23311,Nanchang,China,Sanya,China,1
23312,Guiyang,China,Yichang,China,1
23313,Guilin,China,Lijiang,China,1
23314,Lanzhou,China,Nanning,China,1
23315,Lijiang,China,Guangzhou,China,2
23316,Lijiang,China,Guilin,China,1
23317,Lijiang,China,Shijiazhuang,China,1
23318,Lijiang,China,Jinan,China,1
23319,Nanning,China,Lanzhou,China,1
23320,Beijing,China,Erenhot,China,1
23321,Beijing,China,Jixi,China,2
23322,Shijiazhuang,China,Changchun,China,1
23323,Shijiazhuang,China,Lijiang,China,1
23324,Shijiazhuang,China,Sanya,China,1
23325,Shijiazhuang,China,Xi'an,China,4
23326,Sanya,China,Nanchang,China,1
23327,Sanya,China,Shijiazhuang,China,1
23328,Sanya,China,Yichang,China,1
23329,Tongliao,China,Hangzhou,China,1
23330,Tongliao,China,Harbin,China,2
23331,Jinan,China,Lijiang,China,1
23332,Huangshan,China,Xi'an,China,1
23333,Xi'an,China,Dayong,China,2
23334,Xi'an,China,Haikou,China,1
23335,Xi'an,China,Shijiazhuang,China,4
23336,Xi'an,China,Huangshan,China,1
23337,Xuzhou,China,Fuzhou,China,1
23338,Arxan,China,Hohhot,China,1
23339,Yichang,China,Hangzhou,China,1
23340,Yichang,China,Guiyang,China,1
23341,Yichang,China,Sanya,China,1
24384,Xingyi,China,Beijing,China,2
24385,Anshun,China,Beijing,China,2
24386,Bijie,China,Beijing,China,2
24387,Foshan,China,Beijing,China,2
24388,Qingyang,China,Beijing,China,2
24389,Jiayuguan,China,Jinchuan,China,2
24390,Jinchuan,China,Jiayuguan,China,2
24391,Jinchuan,China,Beijing,China,2
24392,Chizhou,China,Beijing,China,2
24393,Quzhou,China,Beijing,China,2
24394,Lianyungang,China,Beijing,China,3
24395,Linyi,China,Beijing,China,3
24396,Beijing,China,Xingyi,China,2
24397,Beijing,China,Anshun,China,2
24398,Beijing,China,Bijie,China,2
24399,Beijing,China,Foshan,China,2
24400,Beijing,China,Qingyang,China,2
24401,Beijing,China,Jinchuan,China,2
24402,Beijing,China,Chizhou,China,2
24403,Beijing,China,Quzhou,China,2
24404,Beijing,China,Lianyungang,China,3
24405,Beijing,China,Linyi,China,3
24406,Beijing,China,Nanyang,China,2
24407,Nanyang,China,Beijing,China,2
24529,Chongqing,China,Huangyan,China,2
24530,Changcha,China,Huangyan,China,2
24531,Changzhou,China,Kunming,China,2
24532,Huangyan,China,Chongqing,China,2
24533,Huangyan,China,Changcha,China,2
24534,Kunming,China,Changzhou,China,2
24535,Lijiang,China,Nanning,China,1
24536,Nanning,China,Lijiang,China,1
24537,Wuhan,China,Yangzhou,China,2
24538,Yangzhou,China,Wuhan,China,2
25850,Dalian,China,Fuzhou,China,1
25851,Dalian,China,Xiamen,China,1
25853,Fuzhou,China,Dalian,China,1
25854,Fuzhou,China,Tianjin,China,1
25855,Fuzhou,China,Taiyuan,China,1
25861,Tianjin,China,Fuzhou,China,1
25862,Taiyuan,China,Fuzhou,China,1
25865,Xiamen,China,Dalian,China,1
26168,Xingyi,China,Shanghai,China,1
26169,Anqing,China,Shanghai,China,1
26170,Anqing,China,Wuhan,China,1
26171,Baotou,China,Nanjing,China,1
26173,Guangzhou,China,Huai An,China,1
26174,Guangzhou,China,Luxi,China,1
26177,Zhengzhou,China,Ninbo,China,1
26178,Zhengzhou,China,Nanjing,China,1
26179,Changchun,China,Xi'an,China,1
26180,Chaoyang,China,Dalian,China,1
26181,Chifeng,China,Harbin,China,1
26182,Chifeng,China,Nanjing,China,1
26183,Changzhi,China,Wuhan,China,1
26186,Chongqing,China,Hefei,China,2
26187,Chongqing,China,Zhaotong,China,1
26190,Changcha,China,Liuzhou,China,1
26191,Changcha,China,Wuxi,China,2
26192,Changcha,China,Yancheng,China,1
26194,Chengdu,China,Shangri-La,China,1
26195,Chengdu,China,Dali,China,1
26196,Chengdu,China,Kangding,China,1
26197,Changzhou,China,Dalian,China,1
26198,Changzhou,China,Dayong,China,1
26199,Changzhou,China,Guilin,China,1
26200,Changzhou,China,Xi'an,China,1
26203,Datong,China,Shanghai,China,1
26204,Dazhou,China,Shanghai,China,1
26205,Shangri-La,China,Chengdu,China,1
26206,Shangri-La,China,Jinghonggasa,China,1
26207,Shangri-La,China,Lhasa,China,1
26208,Dalian,China,Chaoyang,China,1
26209,Dalian,China,Changzhou,China,1
26210,Dalian,China,Kunming,China,1
26211,Dalian,China,Yinchun,China,1
26212,Dalian,China,Luoyang,China,1
26213,Dali,China,Chengdu,China,1
26215,Dongsheng,China,Harbin,China,1
26216,Dongsheng,China,Kunming,China,1
26218,Dayong,China,Changzhou,China,1
26219,Yan'an,China,Xi'an,China,1
26220,Golmud,China,Xi'an,China,1
26221,Golmud,China,Xining,China,1
26224,Handan,China,Shanghai,China,2
26225,Hefei,China,Chongqing,China,2
26227,Hefei,China,Guilin,China,1
26228,Hefei,China,Huangshan,China,1
26230,Hangzhou,China,Lianyungang,China,1
26231,Hangzhou,China,Linyi,China,1
26232,Hangzhou,China,Luzhou,China,1
26233,Huai An,China,Guangzhou,China,1
26235,Huai An,China,Beijing,China,1
26236,Huai An,China,Shanghai,China,1
26249,Hami,China,Shanghai,China,1
26251,Harbin,China,Chifeng,China,1
26252,Harbin,China,Dongsheng,China,1
26253,Harbin,China,Jining,China,1
26254,Zhoushan,China,Shanghai,China,1
26258,Yinchuan,China,Kunming,China,1
26259,Jiayuguan,China,Xi'an,China,1
26260,Jinghonggasa,China,Shangri-La,China,1
26261,Jinghonggasa,China,Tengchong,China,1
26262,Qianjiang,China,Beijing,China,1
26263,Jiujiang,China,Shanghai,China,1
26264,Jining,China,Harbin,China,1
26265,Jining,China,Kunming,China,1
26266,Jining,China,Beijing,China,1
26267,Jiuzhaigou,China,Xi'an,China,1
26268,Kangding,China,Chengdu,China,1
26269,Kashi,China,Shiquanhe,China,1
26270,Kashi,China,Xi'an,China,1
26273,Nanchang,China,Wuhan,China,1
26280,Kunming,China,Dalian,China,1
26281,Kunming,China,Dongsheng,China,1
26284,Kunming,China,Yinchuan,China,1
26285,Kunming,China,Jining,China,1
26287,Kunming,China,Yongzhou,China,1
26288,Kunming,China,Lhasa,China,1
26289,Kunming,China,Luoyang,China,1
26290,Kunming,China,Luzhou,China,1
26293,Kunming,China,Nanchong,China,1
26297,Kunming,China,Xichang,China,1
26298,Kunming,China,Yibin,China,1
26299,Ganzhou,China,Shanghai,China,1
26301,Guilin,China,Changzhou,China,1
26302,Guilin,China,Hefei,China,1
26304,Yinchun,China,Dalian,China,1
26305,Lanzhou,China,Nanjing,China,1
26306,Lanzhou,China,Shijiazhuang,China,1
26308,Lijiang,China,Shanghai,China,1
26309,Lijiang,China,Tengchong,China,1
26310,Yongzhou,China,Kunming,China,1
26311,Yongzhou,China,Shenzhen,China,1
26312,Luxi,China,Guangzhou,China,1
26313,Lhasa,China,Shangri-La,China,1
26314,Lhasa,China,Kunming,China,1
26315,Luoyang,China,Dalian,China,1
26316,Luoyang,China,Kunming,China,1
26317,Luoyang,China,Beijing,China,1
26318,Luoyang,China,Shanghai,China,1
26319,Lianyungang,China,Hangzhou,China,1
26321,Lianyungang,China,Wuhan,China,1
26322,Linyi,China,Hangzhou,China,1
26323,Liuzhou,China,Changcha,China,1
26324,Liuzhou,China,Shanghai,China,2
26325,Liuzhou,China,Sanya,China,1
26326,Liuzhou,China,Wuhan,China,1
26327,Luzhou,China,Hangzhou,China,1
26328,Luzhou,China,Kunming,China,1
26329,Luzhou,China,Beijing,China,1
26330,Luzhou,China,Shanghai,China,1
26331,Mudanjiang,China,Qingdao,China,1
26335,Nanchong,China,Kunming,China,1
26336,Nanchong,China,Shanghai,China,1
26337,Baishan,China,Tianjin,China,1
26338,Ninbo,China,Zhengzhou,China,1
26340,Ninbo,China,Xi'an,China,1
26341,Shiquanhe,China,Kashi,China,1
26342,Nanjing,China,Baotou,China,1
26343,Nanjing,China,Zhengzhou,China,1
26344,Nanjing,China,Chifeng,China,1
26347,Nanjing,China,Lanzhou,China,1
26348,Nanjing,China,Shanghai,China,1
26349,Nanjing,China,Shijiazhuang,China,2
26351,Nanjing,China,Tongliao,China,1
26352,Nanjing,China,Yuncheng,China,1
26353,Nanjing,China,Zunyi,China,1
26360,Beijing,China,Huai An,China,1
26361,Beijing,China,Qianjiang,China,1
26362,Beijing,China,Jining,China,1
26363,Beijing,China,Luoyang,China,1
26364,Beijing,China,Luzhou,China,1
26367,Shanghai,China,Xingyi,China,1
26368,Shanghai,China,Datong,China,1
26369,Shanghai,China,Dazhou,China,1
26372,Shanghai,China,Handan,China,2
26373,Shanghai,China,Hami,China,1
26375,Shanghai,China,Zhoushan,China,1
26376,Shanghai,China,Liuzhou,China,2
26377,Shanghai,China,Luzhou,China,1
26379,Shanghai,China,Nanchong,China,1
26380,Shanghai,China,Nanjing,China,1
26384,Shanghai,China,Xining,China,1
26385,Shanghai,China,Yibin,China,1
26389,Shanghai,China,Anqing,China,1
26390,Shanghai,China,Huai An,China,1
26391,Shanghai,China,Jiujiang,China,1
26392,Shanghai,China,Ganzhou,China,1
26393,Shanghai,China,Lijiang,China,1
26394,Shanghai,China,Luoyang,China,1
26395,Shanghai,China,Wuyishan,China,1
26396,Shanghai,China,Xuzhou,China,1
26397,Shanghai,China,Yancheng,China,1
26400,Shijiazhuang,China,Lanzhou,China,1
26401,Shijiazhuang,China,Nanjing,China,2
26402,Shijiazhuang,China,Zhangjiakou,China,2
26406,Sanya,China,Liuzhou,China,1
26407,Shenzhen,China,Yongzhou,China,1
26409,Qingdao,China,Mudanjiang,China,1
26410,Qingdao,China,Wuxi,China,1
26411,Tengchong,China,Jinghonggasa,China,1
26412,Tengchong,China,Lijiang,China,1
26413,Tongliao,China,Nanjing,China,1
26415,Tianjin,China,Baishan,China,1
26416,Huangshan,China,Hefei,China,1
26417,Taiyuan,China,Yuncheng,China,1
26421,Wuhan,China,Anqing,China,1
26422,Wuhan,China,Changzhi,China,1
26423,Wuhan,China,Nanchang,China,1
26424,Wuhan,China,Lianyungang,China,1
26425,Wuhan,China,Liuzhou,China,1
26426,Wuhan,China,Xiangfan,China,1
26427,Wuhan,China,Yuncheng,China,1
26428,Wuhan,China,Zunyi,China,1
26429,Wuyishan,China,Shanghai,China,1
26430,Wuxi,China,Changcha,China,2
26433,Wuxi,China,Qingdao,China,1
26434,Xiangfan,China,Wuhan,China,1
26435,Xichang,China,Kunming,China,1
26436,Xi'an,China,Changchun,China,1
26437,Xi'an,China,Changzhou,China,1
26438,Xi'an,China,Golmud,China,1
26439,Xi'an,China,Jiayuguan,China,1
26440,Xi'an,China,Jiuzhaigou,China,1
26441,Xi'an,China,Kashi,China,1
26442,Xi'an,China,Ninbo,China,1
26443,Xi'an,China,Yancheng,China,1
26444,Xining,China,Golmud,China,1
26445,Xining,China,Shanghai,China,1
26446,Xining,China,Yushu,China,2
26447,Xuzhou,China,Shanghai,China,1
26448,Yibin,China,Kunming,China,1
26449,Yibin,China,Shanghai,China,1
26450,Yuncheng,China,Nanjing,China,1
26451,Yuncheng,China,Taiyuan,China,1
26452,Yuncheng,China,Wuhan,China,1
26454,Yancheng,China,Changcha,China,1
26456,Yancheng,China,Shanghai,China,1
26457,Yancheng,China,Xi'an,China,1
26458,Yushu,China,Xining,China,2
26459,Zhaotong,China,Chongqing,China,1
26460,Zhangjiakou,China,Shijiazhuang,China,2
26461,Zunyi,China,Nanjing,China,1
26462,Zunyi,China,Wuhan,China,1
26852,Haikou,China,Wenzhou,China,1
26853,Mianyang,China,Xi'an,China,1
26854,Ninbo,China,Shijiazhuang,China,1
26855,Ninbo,China,Zhuhai,China,1
26856,Qinhuangdao,China,Qingdao,China,1
26857,Shijiazhuang,China,Ninbo,China,1
26858,Shijiazhuang,China,Wenzhou,China,1
26859,Qingdao,China,Qinhuangdao,China,1
26860,Wenzhou,China,Haikou,China,1
26861,Wenzhou,China,Shijiazhuang,China,1
26862,Xi'an,China,Mianyang,China,1
26863,Zhuhai,China,Ninbo,China,1
27874,Zhengzhou,China,Quanzhou,China,1
27875,Chongqing,China,Hohhot,China,1
27876,Chongqing,China,Korla,China,1
27877,Hohhot,China,Chongqing,China,1
27878,Hefei,China,Shenyang,China,1
27879,Quanzhou,China,Zhengzhou,China,1
27880,Korla,China,Chongqing,China,1
27881,Shenyang,China,Hefei,China,1
29087,Hefei,China,Yantai,China,1
29096,Jinan,China,Wuyishan,China,1
29098,Wuyishan,China,Jinan,China,1
29099,Wuyishan,China,Xi'an,China,1
29100,Xi'an,China,Wuyishan,China,1
29101,Xining,China,Yinchuan,China,1
29102,Yantai,China,Hefei,China,1
30749,Bangda,China,Lhasa,China,1
30750,Yinchuan,China,Lhasa,China,1
30751,Lanzhou,China,Lhasa,China,1
30752,Lhasa,China,Bangda,China,1
30753,Lhasa,China,Yinchuan,China,1
30754,Lhasa,China,Lanzhou,China,1
30755,Lhasa,China,Nyingchi,China,1
30756,Lhasa,China,Mianyang,China,1
30757,Lhasa,China,Shiquanhe,China,1
30758,Nyingchi,China,Lhasa,China,1
30759,Mianyang,China,Lhasa,China,1
30760,Shiquanhe,China,Lhasa,China,1
30761,Nanjing,China,Xining,China,1
30762,Xining,China,Nanjing,China,1
34423,Chengdu,China,Quanzhou,China,1
34424,Quanzhou,China,Chengdu,China,1
34426,Shenzhen,China,Yangzhou,China,1
34428,Yangzhou,China,Shenzhen,China,1
