"Geography","Week_Ending_Sat","rsv_cov_infants_pes","rsv_cov_infants_opt","rsv_cov_over60_pes","rsv_cov_over60_opt","fips","rsv_n_dose_infants_pes","rsv_n_dose_infants_opt","age","pop_0_6m"
"Tennessee","2023-09-30",0.00186819613271304,0.00560458839813913,0.00853992364288252,0.017079847285765,"47",76,228,0,40730
"Tennessee","2023-10-07",0.00352062953205742,0.0105618885961723,0.0124902476866426,0.0249804953732851,"47",143,430,0,40730
"Tennessee","2023-10-14",0.00566234584625904,0.0169870375387771,0.0174270196888271,0.0348540393776542,"47",231,692,0,40730
"Tennessee","2023-10-21",0.00831976994584596,0.0249593098375379,0.0234058956866283,0.0468117913732566,"47",339,1017,0,40730
"Tennessee","2023-10-28",0.011537942100154,0.0346138263004621,0.0304019572932759,0.0608039145865518,"47",470,1410,0,40730
"Tennessee","2023-11-04",0.0153659453984692,0.0460978361954076,0.0383029908452023,0.0766059816904045,"47",626,1878,0,40730
"Tennessee","2023-11-11",0.0198336476207342,0.0595009428622025,0.0469047499730266,0.0938094999460532,"47",808,2423,0,40730
"Tennessee","2023-11-18",0.0249374168260909,0.0748122504782727,0.0559150783078875,0.111830156615775,"47",1016,3047,0,40730
"Tennessee","2023-11-25",0.0306319607917932,0.0918958823753796,0.0649906456852755,0.129981291370551,"47",1248,3743,0,40730
"Tennessee","2023-12-02",0.0368257891580243,0.110477367474073,0.0737961159816349,0.14759223196327,"47",1500,4500,0,40730
"Tennessee","2023-12-09",0.0433788450298694,0.130136535089608,0.0820576942036117,0.164115388407223,"47",1767,5300,0,40730
"Tennessee","2023-12-16",0.0501070294349692,0.150321088304908,0.0895869405354337,0.179173881070867,"47",2041,6123,0,40730
"Tennessee","2023-12-23",0.0568067537749036,0.170420261324711,0.0962785730770564,0.192557146154113,"47",2314,6941,0,40730
"Tennessee","2023-12-30",0.0632920570978824,0.189876171293647,0.102101389627991,0.204202779255982,"47",2578,7734,0,40730
"Tennessee","2024-01-06",0.0694262571841374,0.208278771552412,0.109843236632449,0.219686473264898,"47",2828,8483,0,40730
"Tennessee","2024-01-13",0.0751322410017173,0.225396723005152,0.112442337697872,0.224884675395744,"47",3060,9180,0,40730
"Tennessee","2024-01-20",0.080382209611234,0.241146628833702,0.114639217202656,0.229278434405312,"47",3274,9822,0,40730
"Tennessee","2024-01-27",0.0851801519300218,0.255540455790065,0.116687474495045,0.23337494899009,"47",3469,10408,0,40730
"Tennessee","2024-02-03",0.0895442019635581,0.268632605890674,0.118819921167397,0.237639842334794,"47",3647,10941,0,40730
"Tennessee","2024-02-10",0.0934933728213165,0.280480118463949,0.120886458677934,0.241772917355867,"47",3808,11424,0,40730
"Tennessee","2024-02-17",0.0970412556055356,0.291123766816607,0.122860956133323,0.245721912266647,"47",3952,11857,0,40730
"Tennessee","2024-02-24",0.100195232346724,0.300585697040172,0.124833283552534,0.249666567105068,"47",4081,12243,0,40730
"Tennessee","2024-03-02",0.102980727432827,0.30894218229848,0.126893310954533,0.253786621909065,"47",4194,12583,0,40730
"Tennessee","2024-03-09",0.105735416503736,0.317206249511209,0.129227718356314,0.258455436712628,"47",4307,12920,0,40730
"Tennessee","2024-03-16",0.108301198479621,0.324903595438862,0.131813961271794,0.263627922543588,"47",4411,13233,0,40730
"Tennessee","2024-03-23",0.110384924058893,0.33115477217668,0.134265303473333,0.268530606946666,"47",4496,13488,0,40730
"Tennessee","2024-03-30",0.111693443939967,0.335080331819901,0.136190683746155,0.272381367492311,"47",4549,13648,0,40730
"Tennessee","2024-04-06",0.111693443939967,0.335080331819901,0.137543874095845,0.27508774819169,"47",4549,13648,0,40730
"Tennessee","2024-04-13",0.111693443939967,0.335080331819901,0.138725370740823,0.277450741481647,"47",4549,13648,0,40730
"Tennessee","2024-04-20",0.111693443939967,0.335080331819901,0.139713017869357,0.279426035738714,"47",4549,13648,0,40730
"Tennessee","2024-04-27",0.111693443939967,0.335080331819901,0.140476307340145,0.28095261468029,"47",4549,13648,0,40730
"Tennessee","2024-05-04",0.111693443939967,0.335080331819901,0.141009412037233,0.282018824074465,"47",4549,13648,0,40730
"Tennessee","2024-05-11",0.111693443939967,0.335080331819901,0.141474278988994,0.282948557977989,"47",4549,13648,0,40730
"Tennessee","2024-05-18",0.111693443939967,0.335080331819901,0.141862773106067,0.283725546212135,"47",4549,13648,0,40730
"Tennessee","2024-05-25",0.111693443939967,0.335080331819901,0.142121644261623,0.284243288523246,"47",4549,13648,0,40730
"Tennessee","2024-06-01",0.111693443939967,0.335080331819901,0.1422,0.2844,"47",4549,13648,0,40730
"Utah","2023-08-05",0,0,0,0,"49",0,0,0,23339.5
"Utah","2023-08-12",0,0,0,0,"49",0,0,0,23339.5
"Utah","2023-08-19",0,0,0,0,"49",0,0,0,23339.5
"Utah","2023-08-26",0,0,0,0,"49",0,0,0,23339.5
"Utah","2023-09-02",0,0,0,0,"49",0,0,0,23339.5
"Utah","2023-09-09",0,0,6.29890842375829e-05,0.000125978168475166,"49",0,0,0,23339.5
"Utah","2023-09-16",0,0,0.00231922631923264,0.00463845263846528,"49",0,0,0,23339.5
"Utah","2023-09-23",0.000317850815521746,0.000953552446565233,0.00539286870840592,0.0107857374168118,"49",7,22,0,23339.5
"Utah","2023-09-30",0.00149629821171387,0.00448889463514162,0.00943605302425982,0.0188721060485196,"49",35,105,0,23339.5
"Utah","2023-10-07",0.00314363846773686,0.00943091540321058,0.0145461688427892,0.0290923376855783,"49",73,220,0,23339.5
"Utah","2023-10-14",0.00532475487031153,0.0159742646109346,0.0207507444361135,0.041501488872227,"49",124,373,0,23339.5
"Utah","2023-10-21",0.00808939911377679,0.0242681973413304,0.0280040448705642,0.0560080897411285,"49",189,566,0,23339.5
"Utah","2023-10-28",0.0115232523932147,0.034569757179644,0.0361879207360004,0.0723758414720008,"49",269,807,0,23339.5
"Utah","2023-11-04",0.0157220102524308,0.0471660307572925,0.0451139529560566,0.0902279059121133,"49",367,1101,0,23339.5
"Utah","2023-11-11",0.0207559721340744,0.0622679164022232,0.054526453093688,0.109052906187376,"49",484,1453,0,23339.5
"Utah","2023-11-18",0.0266487423712343,0.0799462271137028,0.0641130475715751,0.12822609514315,"49",622,1866,0,23339.5
"Utah","2023-11-25",0.0333652548744209,0.100095764623263,0.0735386287282998,0.1470772574566,"49",779,2336,0,23339.5
"Utah","2023-12-02",0.0408048184495638,0.122414455348691,0.0824937158065474,0.164987431613095,"49",952,2857,0,23339.5
"Utah","2023-12-09",0.0487962996053552,0.146388898816065,0.0907357864409738,0.181471572881948,"49",1139,3417,0,23339.5
"Utah","2023-12-16",0.0571009136090014,0.171302740827004,0.0981056727877779,0.196211345575556,"49",1333,3998,0,23339.5
"Utah","2023-12-23",0.0654402333045488,0.196320699913646,0.104524105873994,0.209048211747987,"49",1527,4582,0,23339.5
"Utah","2023-12-30",0.073541449437417,0.220624348312251,0.109984256420042,0.219968512840084,"49",1716,5149,0,23339.5
"Utah","2024-01-06",0.0811785735270526,0.243535720581158,0.117170078668902,0.234340157337804,"49",1895,5684,0,23339.5
"Utah","2024-01-13",0.0881913765769567,0.26457412973087,0.119111656848675,0.238223313697351,"49",2058,6175,0,23339.5
"Utah","2024-01-20",0.0944851473300443,0.283455441990132,0.120691572746532,0.241383145493064,"49",2205,6616,0,23339.5
"Utah","2024-01-27",0.100025443433018,0.300076330299055,0.122201938205558,0.244403876411116,"49",2335,7004,0,23339.5
"Utah","2024-02-03",0.104830003241703,0.314490009725109,0.123914917697911,0.247829835395822,"49",2447,7340,0,23339.5
"Utah","2024-02-10",0.10895617089849,0.32686851269547,0.125703972043379,0.251407944086759,"49",2543,7629,0,23339.5
"Utah","2024-02-17",0.112483829726381,0.337451489179144,0.127488932914158,0.254977865828315,"49",2625,7876,0,23339.5
"Utah","2024-02-24",0.115497481072299,0.346492443216898,0.12929129105237,0.25858258210474,"49",2696,8087,0,23339.5
"Utah","2024-03-02",0.115736641970212,0.347209925910635,0.131132537200143,0.262265074400286,"49",2701,8104,0,23339.5
"Utah","2024-03-09",0.118845034550672,0.356535103652015,0.13310673778544,0.26621347557088,"49",2774,8321,0,23339.5
"Utah","2024-03-16",0.12216105830118,0.366483174903541,0.135219526831336,0.270439053662671,"49",2851,8554,0,23339.5
"Utah","2024-03-23",0.124874848359459,0.374624545078376,0.137253713848092,0.274507427696184,"49",2915,8744,0,23339.5
"Utah","2024-03-30",0.126176539863228,0.378529619589683,0.138989270862469,0.277978541724938,"49",2945,8835,0,23339.5
"Utah","2024-04-06",0.126176539863228,0.378529619589683,0.140430390656911,0.280860781313822,"49",2945,8835,0,23339.5
"Utah","2024-04-13",0.126176539863228,0.378529619589683,0.141797636911298,0.283595273822595,"49",2945,8835,0,23339.5
"Utah","2024-04-20",0.126176539863228,0.378529619589683,0.142982381471339,0.285964762942678,"49",2945,8835,0,23339.5
"Utah","2024-04-27",0.126176539863228,0.378529619589683,0.143870126775399,0.287740253550797,"49",2945,8835,0,23339.5
"Utah","2024-05-04",0.126176539863228,0.378529619589683,0.144379209506557,0.288758419013115,"49",2945,8835,0,23339.5
"Utah","2024-05-11",0.126176539863228,0.378529619589683,0.144715664810294,0.289431329620589,"49",2945,8835,0,23339.5
"Utah","2024-05-18",0.126176539863228,0.378529619589683,0.144974072305452,0.289948144610904,"49",2945,8835,0,23339.5
"Utah","2024-05-25",0.126176539863228,0.378529619589683,0.145199313300254,0.290398626600508,"49",2945,8835,0,23339.5
"Utah","2024-06-01",0.126176539863228,0.378529619589683,0.145435637317266,0.290871274634532,"49",2945,8835,0,23339.5
