"SUMLEV","REGION","DIVISION","STATE","NAME","SEX","AGE","POPEST2010_CIV","POPEST2011_CIV","POPEST2012_CIV","POPEST2013_CIV","POPEST2014_CIV","POPEST2015_CIV","POPEST2016_CIV","POPEST2017_CIV","POPEST2018_CIV","POPEST2019_CIV","POPEST2020_CIV","POPEST2021_CIV","POPEST2022_CIV"
40,4,9,15,"Hawaii",0,43,16713,16656,17217,18450,17194,16443,15856,15793,16132,15719,16911,17042,17542
40,4,9,15,"Hawaii",0,44,17324,16751,16767,17210,18373,17162,16508,15825,15703,15951,16415,16847,16972
40,4,9,15,"Hawaii",0,45,18642,17321,16801,16813,17252,18441,17314,16534,15791,15590,16428,16330,16757
40,4,9,15,"Hawaii",0,46,18672,18622,17237,16721,16766,17114,18380,17248,16446,15618,16242,16400,16273
40,4,9,15,"Hawaii",0,47,18822,18625,18528,17109,16671,16651,17061,18275,17164,16249,16278,16122,16271
40,4,9,15,"Hawaii",0,48,18826,18801,18410,18422,17011,16559,16623,16898,18119,17004,16885,16181,15993
40,4,9,15,"Hawaii",0,49,18942,18839,18760,18396,18379,17037,16502,16585,16868,18043,17918,16873,16132
40,4,9,15,"Hawaii",0,50,20203,18902,18792,18718,18305,18251,16970,16453,16532,16704,18159,17719,16662
40,4,9,15,"Hawaii",0,51,19225,20104,18738,18690,18539,18133,18075,16805,16318,16361,17373,18021,17628
40,4,9,15,"Hawaii",0,52,19307,19090,19954,18562,18418,18319,17969,17785,16589,16082,16892,17150,17863
40,4,9,15,"Hawaii",0,53,19337,19240,19053,19855,18479,18331,18287,17798,17698,16420,16738,16818,17011
40,4,9,15,"Hawaii",0,54,19343,19239,19167,18939,19718,18328,18283,18107,17671,17518,17164,16632,16658
40,4,9,15,"Hawaii",0,55,19485,19288,19217,19066,18820,19569,18328,18243,18059,17590,17872,17074,16495
40,4,9,15,"Hawaii",0,56,18918,19363,19139,19066,18980,18633,19417,18168,18109,17864,18174,17661,16907
40,4,9,15,"Hawaii",0,57,18828,18720,19230,18945,18895,18713,18470,19226,18019,17840,18483,17967,17496
40,4,9,15,"Hawaii",0,58,18397,18710,18671,19077,18796,18673,18619,18308,19025,17824,18453,18333,17821
40,4,9,15,"Hawaii",0,59,17787,18216,18539,18496,18939,18570,18580,18361,18129,18805,18436,18235,18107
40,4,9,15,"Hawaii",0,60,18265,17645,18143,18497,18417,18821,18454,18461,18186,17981,18858,18255,18095
40,4,9,15,"Hawaii",0,61,17274,18033,17369,17906,18334,18159,18585,18199,18245,17869,18312,18606,17989
40,4,9,15,"Hawaii",0,62,16977,17160,17875,17147,17708,18184,18083,18393,18030,17939,18348,18117,18367
40,4,9,15,"Hawaii",0,63,16748,16808,16977,17670,16920,17481,17919,17725,18106,17668,18202,18047,17730
40,4,9,15,"Hawaii",0,64,13756,16657,16711,16846,17491,16770,17276,17762,17593,17762,17953,18014,17829
40,4,9,15,"Hawaii",0,65,13898,13620,16483,16568,16651,17253,16534,17021,17482,17224,17808,17605,17650
40,4,9,15,"Hawaii",0,66,13332,13721,13454,16348,16396,16430,17081,16299,16810,17191,17470,17546,17297
40,4,9,15,"Hawaii",0,67,12099,13176,13517,13292,16186,16183,16219,16824,16042,16514,17317,17233,17261
40,4,9,15,"Hawaii",0,68,10745,11915,12986,13369,13092,15959,15999,15974,16611,15742,16708,17117,16944
40,4,9,15,"Hawaii",0,69,9888,10612,11698,12807,13169,12878,15694,15757,15758,16299,15875,16487,16887
40,4,9,15,"Hawaii",0,70,9647,9825,10510,11545,12666,12979,12747,15507,15472,15478,16047,15741,16284
40,4,9,15,"Hawaii",0,71,8717,9424,9636,10270,11274,12329,12681,12417,15124,15078,15409,15733,15366
40,4,9,15,"Hawaii",0,72,8310,8545,9318,9466,10111,11076,12109,12432,12137,14836,14950,15181,15443
40,4,9,15,"Hawaii",0,73,7695,8130,8353,9088,9283,9907,10829,11821,12093,11830,14987,14685,14789
40,4,9,15,"Hawaii",0,74,7398,7522,7926,8139,8842,9031,9679,10548,11507,11747,11639,14716,14314
40,4,9,15,"Hawaii",0,75,7330,7220,7354,7763,7921,8582,8857,9423,10278,11214,11254,11419,14310
40,4,9,15,"Hawaii",0,76,6813,7103,7002,7142,7508,7671,8300,8583,9081,9941,10684,10982,11082
40,4,9,15,"Hawaii",0,77,6912,6652,6917,6865,6942,7331,7477,8047,8329,8809,9745,10465,10693
40,4,9,15,"Hawaii",0,78,6828,6703,6431,6706,6636,6688,7113,7167,7769,8039,8544,9456,10158
40,4,9,15,"Hawaii",0,79,6593,6620,6448,6228,6481,6379,6440,6862,6947,7502,7717,8314,9211
40,4,9,15,"Hawaii",0,80,6682,6397,6424,6262,6041,6273,6177,6253,6652,6675,7154,7559,8118
40,4,9,15,"Hawaii",0,81,6190,6433,6178,6162,6011,5778,6023,5906,5989,6358,6457,6878,7235
40,4,9,15,"Hawaii",0,82,5995,5897,6124,5873,5896,5707,5477,5720,5631,5700,6030,6202,6585
40,4,9,15,"Hawaii",0,83,5693,5772,5708,5866,5638,5696,5459,5237,5525,5410,5511,5766,5908
40,4,9,15,"Hawaii",0,84,5196,5365,5473,5411,5559,5335,5437,5206,4965,5200,5151,5220,5434
40,4,9,15,"Hawaii",0,85,30662,32448,34223,35935,37469,38874,40105,41189,41942,42227,42277,43020,43396
40,4,9,15,"Hawaii",0,999,1324627,1339765,1352116,1362679,1368133,1374801,1381309,1379103,1377820,1370330,1408781,1404319,1398977
40,4,9,15,"Hawaii",1,0,9228,9915,9603,9850,9659,9365,9445,9246,8866,8461,8363,7965,8135
40,4,9,15,"Hawaii",1,1,9047,9268,9918,9541,9799,9580,9357,9408,9234,8730,8509,8228,7890
40,4,9,15,"Hawaii",1,2,9144,9013,9292,9976,9554,9896,9544,9253,9356,9039,8804,8344,8134
40,4,9,15,"Hawaii",1,3,9107,9145,8993,9172,9866,9535,9855,9507,9135,9294,9108,8621,8315
40,4,9,15,"Hawaii",1,4,8751,9147,9200,8912,9038,9862,9446,9683,9404,9054,9258,9033,8443
40,4,9,15,"Hawaii",1,5,8705,8782,9124,9187,8815,8974,9725,9322,9551,9268,9249,9094,8918
40,4,9,15,"Hawaii",1,6,8752,8692,8711,9087,9029,8685,8854,9568,9169,9404,9318,9104,9027
40,4,9,15,"Hawaii",1,7,8751,8735,8786,8667,8951,8906,8486,8753,9415,8992,9400,9217,8972
40,4,9,15,"Hawaii",1,8,8207,8786,8750,8777,8655,8831,8760,8370,8609,9235,9132,9214,9104
40,4,9,15,"Hawaii",1,9,8380,8248,8833,8753,8591,8520,8720,8567,8212,8461,9095,9010,9104
40,4,9,15,"Hawaii",1,10,8466,8375,8233,8832,8667,8519,8389,8635,8558,8045,8752,8986,8922
40,4,9,15,"Hawaii",1,11,8306,8533,8390,8174,8733,8594,8376,8274,8441,8361,8538,8631,8821
40,4,9,15,"Hawaii",1,12,8273,8315,8501,8416,8140,8711,8557,8225,8130,8250,8836,8393,8487
40,4,9,15,"Hawaii",1,13,8250,8352,8374,8464,8255,8011,8506,8394,8071,7967,8630,8620,8235
40,4,9,15,"Hawaii",1,14,8391,8185,8338,8334,8298,8136,7893,8348,8209,7906,8310,8475,8468
40,4,9,15,"Hawaii",1,15,8518,8308,8153,8256,8184,8208,7991,7733,8209,8019,8224,8156,8264
40,4,9,15,"Hawaii",1,16,8838,8430,8227,8095,8093,8075,8124,7859,7622,8085,8365,8109,8011
40,4,9,15,"Hawaii",1,17,8954,8800,8382,8155,7992,7989,8007,7977,7751,7501,8314,8238,7992
40,4,9,15,"Hawaii",1,18,8742,8508,8310,7933,7677,7611,7646,7633,7702,7494,7612,7843,7816
40,4,9,15,"Hawaii",1,19,8307,8243,7878,7762,7205,7118,7024,6742,6717,6796,7303,7115,7279
40,4,9,15,"Hawaii",1,20,8606,9114,8778,8404,8116,7829,7591,7128,7095,7064,7948,7914,7533
40,4,9,15,"Hawaii",1,21,8464,8966,9319,9107,8582,8468,8066,7568,7245,7316,7816,8007,8156
40,4,9,15,"Hawaii",1,22,8473,8728,8993,9565,9204,8905,8651,7819,7702,7404,7823,7880,8050
40,4,9,15,"Hawaii",1,23,8632,8524,8698,9259,9618,9114,8874,8456,7894,7577,7809,7742,7898
40,4,9,15,"Hawaii",1,24,8572,8875,8630,8947,9343,9809,9276,8733,8408,7757,8007,7670,7723
40,4,9,15,"Hawaii",1,25,8541,8716,8855,8768,9022,9324,9964,9136,8641,8407,8209,7774,7693
40,4,9,15,"Hawaii",1,26,8500,8708,8818,9014,8797,9136,9396,9856,9176,8660,8560,8072,7695
40,4,9,15,"Hawaii",1,27,8577,8639,8747,8898,9078,8858,9049,9390,9716,8942,8809,8365,7981
40,4,9,15,"Hawaii",1,28,8518,8661,8756,8861,8961,9148,8974,9048,9367,9420,9064,8679,8286
40,4,9,15,"Hawaii",1,29,8377,8641,8717,8847,8929,8961,9174,8967,9003,9352,9558,9029,8656
40,4,9,15,"Hawaii",1,30,8768,8611,8871,8876,9059,9019,9106,9172,8987,9016,9509,9614,9068
40,4,9,15,"Hawaii",1,31,8110,8729,8551,8816,8848,9059,9023,9003,8981,8677,9177,9321,9423
40,4,9,15,"Hawaii",1,32,7999,8279,8876,8605,8871,8979,9174,9007,8930,8942,9219,9110,9257
40,4,9,15,"Hawaii",1,33,7844,8096,8315,8853,8657,8977,9182,9111,8994,8904,9361,9119,9088
40,4,9,15,"Hawaii",1,34,7445,7763,8085,8285,8868,8653,8859,8987,8976,8837,9358,9158,8941
40,4,9,15,"Hawaii",1,35,7813,7650,7928,8148,8423,9012,8767,8957,8972,8907,9357,9337,9202
40,4,9,15,"Hawaii",1,36,7470,7836,7780,7901,8143,8454,9045,8825,8809,8781,9304,9209,9202
40,4,9,15,"Hawaii",1,37,7608,7597,7905,7722,7969,8204,8429,9009,8874,8822,9477,9195,9016
40,4,9,15,"Hawaii",1,38,7998,7803,7627,7916,7738,8086,8220,8397,9023,8821,9465,9389,9148
40,4,9,15,"Hawaii",1,39,8515,8182,7941,7711,8078,7845,8252,8243,8585,9034,9329,9440,9387
40,4,9,15,"Hawaii",1,40,9329,8587,8281,7949,7824,8167,7996,8255,8362,8628,9411,9244,9463
40,4,9,15,"Hawaii",1,41,8380,9113,8518,8130,7787,7725,8055,7882,8099,8205,8971,9246,9121
40,4,9,15,"Hawaii",1,42,8093,8432,9190,8509,8160,7789,7758,8046,7820,8046,8697,8915,9206
40,4,9,15,"Hawaii",1,43,8187,8128,8412,9159,8475,8135,7849,7694,7991,7670,8464,8564,8824
40,4,9,15,"Hawaii",1,44,8563,8186,8147,8376,9120,8455,8154,7875,7641,7871,8208,8433,8495
40,4,9,15,"Hawaii",1,45,9308,8614,8251,8206,8469,9220,8602,8182,7865,7573,8238,8196,8351
40,4,9,15,"Hawaii",1,46,9209,9315,8575,8221,8185,8429,9243,8578,8156,7775,8083,8199,8157
40,4,9,15,"Hawaii",1,47,9338,9229,9266,8508,8252,8154,8442,9209,8578,8066,8211,8028,8142
40,4,9,15,"Hawaii",1,48,9450,9328,9089,9185,8451,8187,8139,8353,9095,8491,8552,8174,7962
40,4,9,15,"Hawaii",1,49,9460,9477,9298,9063,9179,8455,8161,8118,8322,9029,9128,8564,8163
40,4,9,15,"Hawaii",1,50,10107,9417,9485,9269,9058,9124,8415,8150,8133,8232,9223,9010,8427
40,4,9,15,"Hawaii",1,51,9620,10012,9311,9460,9183,8962,9026,8352,8091,8013,8737,9159,8932
40,4,9,15,"Hawaii",1,52,9530,9537,9904,9192,9293,9042,8848,8815,8187,7938,8399,8597,9063
40,4,9,15,"Hawaii",1,53,9574,9484,9512,9877,9120,9237,9023,8724,8766,8105,8384,8352,8487
40,4,9,15,"Hawaii",1,54,9565,9489,9432,9424,9783,9077,9206,8935,8673,8674,8628,8322,8280
40,4,9,15,"Hawaii",1,55,9661,9534,9494,9389,9384,9712,9068,9192,8896,8628,8941,8580,8240
40,4,9,15,"Hawaii",1,56,9336,9564,9425,9400,9306,9263,9597,8952,9060,8805,9046,8832,8477
40,4,9,15,"Hawaii",1,57,9295,9251,9472,9324,9322,9177,9176,9531,8909,8884,9244,8922,8702
40,4,9,15,"Hawaii",1,58,9096,9183,9195,9390,9250,9185,9104,9087,9404,8805,9317,9150,8817
40,4,9,15,"Hawaii",1,59,8736,8994,9078,9068,9335,9073,9124,8972,8958,9273,9244,9162,8982
40,4,9,15,"Hawaii",1,60,9054,8676,8969,9011,9012,9255,8998,9074,8868,8896,9434,9148,9112
40,4,9,15,"Hawaii",1,61,8603,8937,8476,8833,8899,8834,9079,8831,8933,8689,9131,9275,8964
40,4,9,15,"Hawaii",1,62,8423,8544,8873,8354,8718,8820,8781,8979,8726,8790,9062,9013,9105
40,4,9,15,"Hawaii",1,63,8384,8302,8421,8718,8172,8579,8662,8568,8812,8470,8956,8892,8769
40,4,9,15,"Hawaii",1,64,6788,8318,8252,8348,8636,8097,8494,8591,8513,8653,8754,8870,8756
40,4,9,15,"Hawaii",1,65,6822,6723,8202,8161,8225,8492,7961,8314,8419,8320,8713,8556,8671
40,4,9,15,"Hawaii",1,66,6521,6720,6595,8097,8039,8057,8383,7839,8186,8264,8538,8545,8314
40,4,9,15,"Hawaii",1,67,5921,6418,6594,6502,8009,7917,7951,8240,7705,8003,8448,8398,8382
40,4,9,15,"Hawaii",1,68,5219,5835,6298,6510,6405,7887,7832,7805,8111,7559,8146,8329,8233
40,4,9,15,"Hawaii",1,69,4743,5141,5710,6189,6372,6259,7710,7656,7662,7900,7664,7989,8178
40,4,9,15,"Hawaii",1,70,4568,4693,5095,5619,6104,6253,6190,7569,7479,7481,7778,7560,7859
40,4,9,15,"Hawaii",1,71,4110,4441,4557,4941,5471,5912,6080,5995,7356,7285,7462,7589,7361
40,4,9,15,"Hawaii",1,72,3855,4016,4381,4432,4853,5365,5780,5943,5821,7180,7243,7293,7396
40,4,9,15,"Hawaii",1,73,3525,3758,3908,4241,4336,4747,5210,5607,5725,5643,7317,7067,7073
40,4,9,15,"Hawaii",1,74,3322,3433,3643,3783,4133,4222,4633,5078,5437,5541,5563,7162,6872
40,4,9,15,"Hawaii",1,75,3254,3186,3340,3525,3662,3964,4120,4468,4887,5268,5299,5409,6890
40,4,9,15,"Hawaii",1,76,3087,3154,3090,3239,3410,3544,3821,3988,4294,4690,5037,5167,5246
40,4,9,15,"Hawaii",1,77,2969,2996,3037,3003,3108,3301,3436,3672,3844,4126,4586,4900,4979
40,4,9,15,"Hawaii",1,78,2849,2879,2886,2914,2875,2976,3174,3271,3514,3682,3957,4414,4728
40,4,9,15,"Hawaii",1,79,2723,2738,2746,2778,2790,2740,2835,3021,3146,3382,3527,3827,4269
40,4,9,15,"Hawaii",1,80,2738,2634,2627,2643,2659,2662,2623,2729,2904,2985,3198,3407,3673
40,4,9,15,"Hawaii",1,81,2462,2609,2515,2492,2513,2516,2536,2471,2606,2752,2828,3031,3215
40,4,9,15,"Hawaii",1,82,2377,2307,2424,2350,2360,2359,2362,2359,2323,2445,2580,2673,2863
40,4,9,15,"Hawaii",1,83,2255,2261,2214,2291,2223,2251,2241,2233,2266,2187,2309,2440,2517
40,4,9,15,"Hawaii",1,84,2080,2102,2117,2068,2146,2081,2130,2103,2102,2096,2064,2160,2268
40,4,9,15,"Hawaii",1,85,11484,12039,12596,13115,13613,14137,14546,14860,15177,15371,14729,15025,15232
40,4,9,15,"Hawaii",1,999,649920,657632,663087,668102,671184,674761,678331,676475,675561,671371,697728,694208,690956
40,4,9,15,"Hawaii",2,0,8798,9222,9260,9102,9134,8763,8835,8383,8295,8078,7901,7515,7669
40,4,9,15,"Hawaii",2,1,8615,8823,9248,9422,9096,9128,8896,8681,8340,8281,8156,7733,7397
40,4,9,15,"Hawaii",2,2,8635,8624,8791,9200,9247,9097,8962,8758,8672,8195,8290,8023,7609
40,4,9,15,"Hawaii",2,3,8284,8665,8582,8716,9162,9281,9060,8837,8662,8562,8341,8157,7940
40,4,9,15,"Hawaii",2,4,8166,8340,8649,8587,8613,9151,9234,9000,8771,8526,8531,8180,8068
40,4,9,15,"Hawaii",2,5,8187,8197,8390,8585,8468,8511,8992,9018,8834,8653,8582,8382,8062
40,4,9,15,"Hawaii",2,6,8190,8182,8277,8345,8509,8383,8346,8823,8919,8665,8598,8448,8286
40,4,9,15,"Hawaii",2,7,7988,8248,8203,8238,8256,8488,8246,8263,8657,8753,8724,8480,8323
40,4,9,15,"Hawaii",2,8,7913,8052,8233,8264,8134,8206,8400,8091,8110,8593,8708,8560,8346
40,4,9,15,"Hawaii",2,9,8185,7928,8055,8244,8198,8145,8045,8295,8047,7994,8552,8560,8440
40,4,9,15,"Hawaii",2,10,8043,8168,7893,7961,8180,8154,8012,7924,8155,7861,8300,8421,8442
40,4,9,15,"Hawaii",2,11,7920,8068,8196,7900,7844,8129,7979,7898,7783,8004,8222,8181,8286
40,4,9,15,"Hawaii",2,12,7842,7935,8037,8174,7820,7799,8018,7832,7788,7646,8329,8112,8034
40,4,9,15,"Hawaii",2,13,7906,7827,7925,7968,8066,7727,7736,7962,7702,7611,8048,8211,7961
40,4,9,15,"Hawaii",2,14,8120,7960,7884,7895,7833,7965,7656,7662,7849,7601,7865,7932,8119
40,4,9,15,"Hawaii",2,15,8274,8133,7905,7877,7798,7789,7837,7567,7479,7701,7857,7767,7831
40,4,9,15,"Hawaii",2,16,8411,8185,8026,7831,7723,7690,7650,7679,7487,7300,7827,7690,7684
40,4,9,15,"Hawaii",2,17,8333,8378,8138,7941,7718,7620,7656,7565,7556,7322,7604,7744,7583
40,4,9,15,"Hawaii",2,18,7953,7774,7796,7552,7387,7289,7188,7240,7142,7175,7062,7099,7088
40,4,9,15,"Hawaii",2,19,8102,7570,7414,7383,7045,6993,6925,6856,6851,6770,6976,6782,6505
40,4,9,15,"Hawaii",2,20,8510,8467,7916,7702,7636,7378,7245,7157,6997,7054,7251,7630,6905
40,4,9,15,"Hawaii",2,21,8219,8813,8758,8236,7934,7926,7720,7515,7371,7215,7322,7652,7800
40,4,9,15,"Hawaii",2,22,8436,8570,9149,9128,8490,8250,8096,7956,7624,7499,7522,7631,7717
40,4,9,15,"Hawaii",2,23,8666,8796,8888,9413,9421,8813,8643,8287,8215,7797,7762,7734,7761
40,4,9,15,"Hawaii",2,24,8768,8955,9100,9069,9656,9625,9098,8722,8461,8194,7982,7897,7862
40,4,9,15,"Hawaii",2,25,8984,8962,9164,9293,9183,9740,9900,9238,8945,8577,8309,7958,8030
40,4,9,15,"Hawaii",2,26,8886,9143,9072,9239,9304,9283,9784,9883,9271,8815,8622,8255,8036
40,4,9,15,"Hawaii",2,27,9190,9108,9351,9232,9412,9395,9340,9814,9786,9182,8847,8525,8256
40,4,9,15,"Hawaii",2,28,9146,9331,9284,9438,9292,9514,9449,9326,9860,9679,9191,8676,8523
40,4,9,15,"Hawaii",2,29,8907,9315,9375,9389,9386,9268,9578,9309,9204,9642,9481,9088,8580
40,4,9,15,"Hawaii",2,30,9241,9143,9535,9580,9477,9498,9397,9491,9317,9220,9621,9453,9050
40,4,9,15,"Hawaii",2,31,8501,9346,9287,9602,9610,9559,9496,9374,9446,9256,9431,9537,9381
40,4,9,15,"Hawaii",2,32,8290,8617,9485,9417,9558,9705,9548,9492,9261,9290,9376,9380,9478
40,4,9,15,"Hawaii",2,33,8334,8369,8697,9545,9373,9497,9674,9466,9411,9136,9439,9354,9310
40,4,9,15,"Hawaii",2,34,8005,8435,8468,8796,9644,9486,9506,9572,9327,9322,9381,9420,9313
40,4,9,15,"Hawaii",2,35,8163,8144,8561,8548,8765,9637,9394,9469,9536,9129,9402,9350,9440
40,4,9,15,"Hawaii",2,36,8167,8249,8216,8537,8490,8850,9663,9390,9485,9473,9386,9333,9304
40,4,9,15,"Hawaii",2,37,8104,8219,8301,8309,8550,8522,8895,9622,9395,9367,9619,9398,9406
40,4,9,15,"Hawaii",2,38,8452,8121,8265,8276,8282,8414,8472,8785,9475,9263,9567,9532,9334
40,4,9,15,"Hawaii",2,39,8941,8481,8159,8247,8283,8279,8420,8430,8750,9403,9393,9547,9461
40,4,9,15,"Hawaii",2,40,9411,8877,8439,8202,8226,8312,8302,8399,8400,8682,9373,9332,9455
40,4,9,15,"Hawaii",2,41,8807,9346,8783,8389,8122,8198,8285,8222,8346,8327,8894,9275,9206
40,4,9,15,"Hawaii",2,42,8471,8759,9328,8767,8355,8016,8149,8213,8142,8221,8551,8791,9203
40,4,9,15,"Hawaii",2,43,8526,8528,8805,9291,8719,8308,8007,8099,8141,8049,8447,8478,8718
40,4,9,15,"Hawaii",2,44,8761,8565,8620,8834,9253,8707,8354,7950,8062,8080,8207,8414,8477
40,4,9,15,"Hawaii",2,45,9334,8707,8550,8607,8783,9221,8712,8352,7926,8017,8190,8134,8406
40,4,9,15,"Hawaii",2,46,9463,9307,8662,8500,8581,8685,9137,8670,8290,7843,8159,8201,8116
40,4,9,15,"Hawaii",2,47,9484,9396,9262,8601,8419,8497,8619,9066,8586,8183,8067,8094,8129
40,4,9,15,"Hawaii",2,48,9376,9473,9321,9237,8560,8372,8484,8545,9024,8513,8333,8007,8031
40,4,9,15,"Hawaii",2,49,9482,9362,9462,9333,9200,8582,8341,8467,8546,9014,8790,8309,7969
40,4,9,15,"Hawaii",2,50,10096,9485,9307,9449,9247,9127,8555,8303,8399,8472,8936,8709,8235
40,4,9,15,"Hawaii",2,51,9605,10092,9427,9230,9356,9171,9049,8453,8227,8348,8636,8862,8696
40,4,9,15,"Hawaii",2,52,9777,9553,10050,9370,9125,9277,9121,8970,8402,8144,8493,8553,8800
40,4,9,15,"Hawaii",2,53,9763,9756,9541,9978,9359,9094,9264,9074,8932,8315,8354,8466,8524
40,4,9,15,"Hawaii",2,54,9778,9750,9735,9515,9935,9251,9077,9172,8998,8844,8536,8310,8378
40,4,9,15,"Hawaii",2,55,9824,9754,9723,9677,9436,9857,9260,9051,9163,8962,8931,8494,8255
40,4,9,15,"Hawaii",2,56,9582,9799,9714,9666,9674,9370,9820,9216,9049,9059,9128,8829,8430
40,4,9,15,"Hawaii",2,57,9533,9469,9758,9621,9573,9536,9294,9695,9110,8956,9239,9045,8794
40,4,9,15,"Hawaii",2,58,9301,9527,9476,9687,9546,9488,9515,9221,9621,9019,9136,9183,9004
40,4,9,15,"Hawaii",2,59,9051,9222,9461,9428,9604,9497,9456,9389,9171,9532,9192,9073,9125
40,4,9,15,"Hawaii",2,60,9211,8969,9174,9486,9405,9566,9456,9387,9318,9085,9424,9107,8983
40,4,9,15,"Hawaii",2,61,8671,9096,8893,9073,9435,9325,9506,9368,9312,9180,9181,9331,9025
40,4,9,15,"Hawaii",2,62,8554,8616,9002,8793,8990,9364,9302,9414,9304,9149,9286,9104,9262
40,4,9,15,"Hawaii",2,63,8364,8506,8556,8952,8748,8902,9257,9157,9294,9198,9246,9155,8961
40,4,9,15,"Hawaii",2,64,6968,8339,8459,8498,8855,8673,8782,9171,9080,9109,9199,9144,9073
40,4,9,15,"Hawaii",2,65,7076,6897,8281,8407,8426,8761,8573,8707,9063,8904,9095,9049,8979
40,4,9,15,"Hawaii",2,66,6811,7001,6859,8251,8357,8373,8698,8460,8624,8927,8932,9001,8983
40,4,9,15,"Hawaii",2,67,6178,6758,6923,6790,8177,8266,8268,8584,8337,8511,8869,8835,8879
40,4,9,15,"Hawaii",2,68,5526,6080,6688,6859,6687,8072,8167,8169,8500,8183,8562,8788,8711
40,4,9,15,"Hawaii",2,69,5145,5471,5988,6618,6797,6619,7984,8101,8096,8399,8211,8498,8709
40,4,9,15,"Hawaii",2,70,5079,5132,5415,5926,6562,6726,6557,7938,7993,7997,8269,8181,8425
40,4,9,15,"Hawaii",2,71,4607,4983,5079,5329,5803,6417,6601,6422,7768,7793,7947,8144,8005
40,4,9,15,"Hawaii",2,72,4455,4529,4937,5034,5258,5711,6329,6489,6316,7656,7707,7888,8047
40,4,9,15,"Hawaii",2,73,4170,4372,4445,4847,4947,5160,5619,6214,6368,6187,7670,7618,7716
40,4,9,15,"Hawaii",2,74,4076,4089,4283,4356,4709,4809,5046,5470,6070,6206,6076,7554,7442
40,4,9,15,"Hawaii",2,75,4076,4034,4014,4238,4259,4618,4737,4955,5391,5946,5955,6010,7420
40,4,9,15,"Hawaii",2,76,3726,3949,3912,3903,4098,4127,4479,4595,4787,5251,5647,5815,5836
40,4,9,15,"Hawaii",2,77,3943,3656,3880,3862,3834,4030,4041,4375,4485,4683,5159,5565,5714
40,4,9,15,"Hawaii",2,78,3979,3824,3545,3792,3761,3712,3939,3896,4255,4357,4587,5042,5430
40,4,9,15,"Hawaii",2,79,3870,3882,3702,3450,3691,3639,3605,3841,3801,4120,4190,4487,4942
40,4,9,15,"Hawaii",2,80,3944,3763,3797,3619,3382,3611,3554,3524,3748,3690,3956,4152,4445
40,4,9,15,"Hawaii",2,81,3728,3824,3663,3670,3498,3262,3487,3435,3383,3606,3629,3847,4020
40,4,9,15,"Hawaii",2,82,3618,3590,3700,3523,3536,3348,3115,3361,3308,3255,3450,3529,3722
40,4,9,15,"Hawaii",2,83,3438,3511,3494,3575,3415,3445,3218,3004,3259,3223,3202,3326,3391
40,4,9,15,"Hawaii",2,84,3116,3263,3356,3343,3413,3254,3307,3103,2863,3104,3087,3060,3166
40,4,9,15,"Hawaii",2,85,19178,20409,21627,22820,23856,24737,25559,26329,26765,26856,27548,27995,28164
40,4,9,15,"Hawaii",2,999,674707,682133,689029,694577,696949,700040,702978,702628,702259,698959,711053,710111,708021
40,4,8,16,"Idaho",0,0,23606,22901,22276,22583,22346,22960,22516,22346,21507,21470,21357,21743,22368
40,4,8,16,"Idaho",0,1,23904,23573,22858,22201,22703,22302,23331,23108,22648,21980,21390,22164,22135
