,from_city,from_country,to_city,to_country,num_flights
4321,Charlotte,United States,Pittsburgh,United States,2
4323,Charlotte,United States,Pensacola,United States,2
4325,Charlotte,United States,Providence,United States,2
4326,Charlotte,United States,Raleigh-durham,United States,2
4327,Charlotte,United States,Richmond,United States,2
4328,Charlotte,United States,Roanoke VA,United States,2
4329,Charlotte,United States,Rochester,United States,2
4330,Charlotte,United States,Fort Myers,United States,2
4331,Charlotte,United States,San Diego,United States,2
4332,Charlotte,United States,San Antonio,United States,2
4333,Charlotte,United States,Savannah,United States,2
4334,Charlotte,United States,Salisbury,United States,2
4335,Charlotte,United States,Louisville,United States,2
4336,Charlotte,United States,Seattle,United States,2
4337,Charlotte,United States,San Francisco,United States,2
4341,Charlotte,United States,Salt Lake City,United States,3
4342,Charlotte,United States,Sacramento,United States,2
4343,Charlotte,United States,Sarasota,United States,2
4344,Charlotte,United States,St. Louis,United States,2
4347,Charlotte,United States,Syracuse,United States,2
4348,Charlotte,United States,Tallahassee,United States,2
4349,Charlotte,United States,Tampa,United States,2
4350,Charlotte,United States,BRISTOL,United States,2
4351,Charlotte,United States,Knoxville,United States,2
4353,Charlotte,United States,Valparaiso,United States,2
4354,Charlotte,United States,Bentonville,United States,2
4359,Columbus,United States,Charlotte,United States,2
4360,Columbus,United States,Washington,United States,3
4361,Columbus,United States,Dallas-Fort Worth,United States,2
4362,Columbus,United States,New York,United States,6
4363,Columbus,United States,Los Angeles,United States,4
4364,Columbus,United States,Miami,United States,2
4365,Columbus,United States,Chicago,United States,5
4366,Columbus,United States,Philadelphia,United States,2
4367,Columbus,United States,Phoenix,United States,3
4368,Champaign,United States,Dallas-Fort Worth,United States,2
4369,Champaign,United States,Chicago,United States,2
4372,Colorado Springs,United States,Dallas-Fort Worth,United States,2
4373,Columbia,United States,Chicago,United States,3
4376,Corpus Christi,United States,Dallas-Fort Worth,United States,2
4387,Cincinnati,United States,Charlotte,United States,4
4388,Cincinnati,United States,Washington,United States,4
4389,Cincinnati,United States,Dallas-Fort Worth,United States,3
4390,Cincinnati,United States,New York,United States,4
4391,Cincinnati,United States,Miami,United States,2
4392,Cincinnati,United States,Chicago,United States,5
4393,Cincinnati,United States,Philadelphia,United States,3
4394,Wassau,United States,Chicago,United States,3
4399,Daytona Beach,United States,Charlotte,United States,2
4400,Dayton,United States,Charlotte,United States,2
4401,Dayton,United States,Washington,United States,3
4402,Dayton,United States,Dallas-Fort Worth,United States,2
4403,Dayton,United States,New York,United States,3
4404,Dayton,United States,Chicago,United States,3
4405,Dayton,United States,Philadelphia,United States,2
4406,Dubuque IA,United States,Chicago,United States,2
4407,Washington,United States,Bush Field,United States,2
4408,Washington,United States,Albany,United States,3
4409,Washington,United States,Windsor Locks,United States,3
4410,Washington,United States,Bangor,United States,2
4411,Washington,United States,Birmingham,United States,2
4412,Washington,United States,Nashville,United States,3
4413,Washington,United States,Boston,United States,5
4414,Washington,United States,Burlington,United States,3
4415,Washington,United States,Buffalo,United States,3
4416,Washington,United States,Columbia,United States,3
4417,Washington,United States,Akron,United States,2
4418,Washington,United States,Chattanooga,United States,2
4419,Washington,United States,Charleston,United States,6
4420,Washington,United States,Charlotte,United States,5
4421,Washington,United States,Columbus,United States,3
4422,Washington,United States,Cincinnati,United States,4
4423,Washington,United States,Dayton,United States,3
4424,Washington,United States,Dallas-Fort Worth,United States,5
4425,Washington,United States,Des Moines,United States,2
4426,Washington,United States,Detroit,United States,5
4427,Washington,United States,Fayetteville,United States,3
4428,Washington,United States,Fort Lauderdale,United States,4
4429,Washington,United States,Greensboro,United States,3
4430,Washington,United States,Greenville,United States,3
4431,Washington,United States,Hilton Head Island,United States,2
4432,Washington,United States,White Plains,United States,2
4433,Washington,United States,Huntsville,United States,3
4434,Washington,United States,Wilmington,United States,2
4435,Washington,United States,Indianapolis,United States,3
4436,Washington,United States,Islip,United States,2
4437,Washington,United States,Jackson,United States,2
4438,Washington,United States,Jacksonville,United States,3
4439,Washington,United States,New York,United States,10
4440,Washington,United States,Las Vegas,United States,3
4441,Washington,United States,Los Angeles,United States,8
4442,Washington,United States,Little Rock,United States,2
4443,Washington,United States,Kansas City,United States,4
4444,Washington,United States,Orlando,United States,4
4445,Washington,United States,Memphis,United States,3
4446,Washington,United States,Manchester NH,United States,2
4447,Washington,United States,Miami,United States,5
4448,Washington,United States,Minneapolis,United States,6
4449,Washington,United States,New Orleans,United States,5
4450,Washington,United States,Myrtle Beach,United States,2
4452,Washington,United States,Jacksonville NC,United States,2
4453,Washington,United States,Omaha,United States,4
4454,Washington,United States,Chicago,United States,6
4455,Washington,United States,Norfolk,United States,3
4456,Washington,United States,West Palm Beach,United States,2
4457,Washington,United States,Portland,United States,6
4458,Washington,United States,Philadelphia,United States,3
4459,Washington,United States,Phoenix,United States,3
4460,Washington,United States,Pittsburgh,United States,3
4461,Washington,United States,Pensacola,United States,2
4462,Washington,United States,Providence,United States,3
4463,Washington,United States,Raleigh-durham,United States,3
4464,Washington,United States,Rochester,United States,3
4465,Washington,United States,Fort Myers,United States,4
4466,Washington,United States,San Diego,United States,3
4467,Washington,United States,Savannah,United States,3
4468,Washington,United States,Louisville,United States,3
4469,Washington,United States,Sarasota,United States,2
4470,Washington,United States,St. Louis,United States,4
4471,Washington,United States,Syracuse,United States,3
4472,Washington,United States,Tallahassee,United States,2
4473,Washington,United States,Tampa,United States,5
4474,Washington,United States,Knoxville,United States,3
4475,Washington,United States,Valparaiso,United States,2
4479,Denver,United States,Charlotte,United States,2
4480,Denver,United States,Dallas-Fort Worth,United States,5
4481,Denver,United States,Los Angeles,United States,7
4483,Denver,United States,Miami,United States,3
4484,Denver,United States,Chicago,United States,7
4485,Denver,United States,Philadelphia,United States,4
4486,Denver,United States,Phoenix,United States,7
4487,Denver,United States,Seattle,United States,5
4488,Dallas-Fort Worth,United States,Abilene,United States,2
4489,Dallas-Fort Worth,United States,Albuquerque,United States,2
4490,Dallas-Fort Worth,United States,Waco,United States,2
4491,Dallas-Fort Worth,United States,Alexandria,United States,2
4493,Dallas-Fort Worth,United States,Amarillo,United States,2
4494,Dallas-Fort Worth,United States,Atlanta,United States,10
4495,Dallas-Fort Worth,United States,Austin,United States,3
4496,Dallas-Fort Worth,United States,Windsor Locks,United States,2
4497,Dallas-Fort Worth,United States,Birmingham,United States,2
4499,Dallas-Fort Worth,United States,Bloomington,United States,2
4500,Dallas-Fort Worth,United States,Nashville,United States,2
4503,Dallas-Fort Worth,United States,Boston,United States,4
4504,Dallas-Fort Worth,United States,Beaumont,United States,2
4505,Dallas-Fort Worth,United States,Brownsville,United States,2
4506,Dallas-Fort Worth,United States,Baton Rouge,United States,2
4507,Dallas-Fort Worth,United States,Baltimore,United States,3
4509,Dallas-Fort Worth,United States,Columbia,United States,4
4512,Dallas-Fort Worth,United States,Chattanooga,United States,2
4513,Dallas-Fort Worth,United States,Charleston,United States,4
4514,Dallas-Fort Worth,United States,Cedar Rapids,United States,2
4515,Dallas-Fort Worth,United States,Cleveland,United States,3
4516,Dallas-Fort Worth,United States,College Station,United States,2
4517,Dallas-Fort Worth,United States,Charlotte,United States,2
4518,Dallas-Fort Worth,United States,Columbus,United States,2
4519,Dallas-Fort Worth,United States,Champaign,United States,2
4520,Dallas-Fort Worth,United States,Colorado Springs,United States,2
4521,Dallas-Fort Worth,United States,Corpus Christi,United States,2
4524,Dallas-Fort Worth,United States,Cincinnati,United States,3
4526,Dallas-Fort Worth,United States,Dayton,United States,2
4527,Dallas-Fort Worth,United States,Washington,United States,5
4528,Dallas-Fort Worth,United States,Denver,United States,5
4529,Dallas-Fort Worth,United States,Durango,United States,2
4530,Dallas-Fort Worth,United States,Des Moines,United States,2
4531,Dallas-Fort Worth,United States,Detroit,United States,4
4532,Dallas-Fort Worth,United States,El Paso,United States,2
4533,Dallas-Fort Worth,United States,Evansville,United States,2
4534,Dallas-Fort Worth,United States,Newark,United States,3
4535,Dallas-Fort Worth,United States,Fargo,United States,2
4536,Dallas-Fort Worth,United States,Fresno,United States,2
4537,Dallas-Fort Worth,United States,Fort Lauderdale,United States,3
4539,Dallas-Fort Worth,United States,Sioux Falls,United States,2
4540,Dallas-Fort Worth,United States,Fort Smith,United States,2
4541,Dallas-Fort Worth,United States,Fort Wayne,United States,2
4542,Dallas-Fort Worth,United States,Garden City,United States,2
4544,Dallas-Fort Worth,United States,Longview,United States,2
4546,Dallas-Fort Worth,United States,Grand Junction,United States,2
4547,Dallas-Fort Worth,United States,Gulfport,United States,2
4548,Dallas-Fort Worth,United States,Grand Island,United States,2
4549,Dallas-Fort Worth,United States,Killeen,United States,2
4550,Dallas-Fort Worth,United States,Grand Rapids,United States,2
4552,Dallas-Fort Worth,United States,Greensboro,United States,2
4553,Dallas-Fort Worth,United States,Greenville,United States,2
4555,Dallas-Fort Worth,United States,Honolulu,United States,2
4556,Dallas-Fort Worth,United States,Houston,United States,5
4557,Dallas-Fort Worth,United States,Huntsville,United States,2
4559,Dallas-Fort Worth,United States,Wichita,United States,2
4560,Dallas-Fort Worth,United States,Indianapolis,United States,2
4561,Dallas-Fort Worth,United States,Jackson,United States,2
4562,Dallas-Fort Worth,United States,Jacksonville,United States,2
4563,Dallas-Fort Worth,United States,New York,United States,7
4564,Dallas-Fort Worth,United States,Joplin,United States,2
4565,Dallas-Fort Worth,United States,Las Vegas,United States,3
4566,Dallas-Fort Worth,United States,Lawton,United States,2
4567,Dallas-Fort Worth,United States,Los Angeles,United States,6
4568,Dallas-Fort Worth,United States,Lubbock,United States,2
4569,Dallas-Fort Worth,United States,Lake Charles,United States,2
4570,Dallas-Fort Worth,United States,Lexington KY,United States,2
4571,Dallas-Fort Worth,United States,Lafayette,United States,2
4575,Dallas-Fort Worth,United States,Little Rock,United States,2
4576,Dallas-Fort Worth,United States,Laredo,United States,2
4578,Dallas-Fort Worth,United States,Midland,United States,2
4580,Dallas-Fort Worth,United States,Kansas City,United States,2
