date,age_group,boosted_case_count,vax_case_count,unvax_case_count,boosted_hosp_count,vax_hosp_count,unvax_hosp_count,boosted_death_count,vax_death_count,unvax_death_count,boosted_caserate,vax_caserate,unvax_caserate,boosted_hosprate,vax_hosprate,unvax_hosprate,boosted_deathrate,vax_deathrate,unvax_deathrate
9/25/2021,Age 50-64,5,314,362,1,15,67,0,1,35,4.332429174,7.245666311,48.60010435,0.376732972,0.231271706,7.743567462,0,0.058453288,2.691811546
9/25/2021,Age 65+,4,247,170,1,46,72,0,14,52,2.262718363,6.343684886,39.14626846,0.419021919,0.96925469,12.83785342,0.251413151,0.293097975,6.327081972
9/25/2021,Age 12-17,0,46,310,0,0,4,0,0,0,9.116601331,4.254891956,41.65298476,0,0.02698663,0.472307063,0,0,0
9/24/2021,Age 18-49,3,812,2142,0,12,89,0,1,22,5.357259319,7.7607663,48.31461442,0,0.08403783,2.27334439,0,0.003819901,0.380906108
9/24/2021,Age 50-64,5,391,566,0,14,78,0,4,25,3.646420079,7.3647298,49.80359199,0.191916846,0.231419341,7.81857571,0,0.058490603,2.732825052
9/24/2021,Age 65+,5,329,264,1,42,82,1,14,37,2.30362454,6.333005562,40.70752863,0.426597137,0.957348528,13.08019689,0.34127771,0.293006671,6.45860189
9/24/2021,Age 12-17,0,69,497,0,1,2,0,0,0,9.349289454,4.234225024,42.11954696,0,0.027142468,0.447842073,0,0,0
9/23/2021,Age 18-49,4,851,2324,0,4,105,0,2,18,5.1102102,7.912367081,49.44320094,0,0.084269199,2.405556209,0,0.003830418,0.354819541
9/23/2021,Age 50-64,1,398,572,0,14,84,0,8,29,3.606390524,7.511993607,50.91883693,0.200355029,0.246920834,8.179683884,0,0.056002663,2.815956747
9/23/2021,Age 65+,4,326,260,2,45,69,0,16,49,2.667949654,6.282138888,41.83572991,0.444658276,0.93927688,13.559567,0.266794965,0.292799274,6.820381004
9/23/2021,Age 12-17,0,62,517,0,0,4,0,0,0,9.691800737,4.431004743,42.6499035,0,0.018234587,0.489717055,0,0,0
9/22/2021,Age 18-49,5,983,2616,0,7,110,0,0,18,5.544522516,8.158239282,50.84817028,0,0.103657629,2.468938879,0,0.005118895,0.353133076
9/22/2021,Age 50-64,4,480,607,0,10,81,0,3,37,3.5370464,7.678367209,51.77830005,0.208061553,0.277684813,8.25152192,0,0.043308641,2.815225126
9/22/2021,Age 65+,6,308,323,0,43,110,1,10,58,2.789942443,6.453812701,43.0996212,0.278994244,0.941422409,14.03619761,0.278994244,0.30704854,6.916973464
9/22/2021,Age 12-17,0,80,653,0,0,12,0,0,0,10.0040016,4.59755293,44.14786363,0,0.018316944,0.498908554,0,0,0
9/21/2021,Age 12-17,1,85,699,0,1,7,0,0,0,10.29230136,4.704153832,45.98437878,0,0.046028902,0.452776064,0,0,0
9/21/2021,Age 18-49,3,1008,2672,0,11,128,0,0,11,5.480653294,8.408985342,52.11655643,0.26098349,0.105176449,2.543433293,0,0.005130558,0.378238909
9/21/2021,Age 50-64,5,460,624,1,19,98,0,4,30,3.889150566,7.689427295,53.78030744,0.432127841,0.305945383,8.613063614,0,0.050990897,2.645527253
9/21/2021,Age 65+,4,359,323,1,60,101,1,15,40,3.113055474,6.720997333,43.73675552,0.389131934,0.97833639,13.94738932,0.194565967,0.321287986,6.610901296
9/20/2021,Age 18-49,2,1150,3109,0,12,120,0,0,27,5.69195158,8.705917241,54.11761881,0.271045313,0.1093385,2.641546968,0,0.006431676,0.385410893
9/20/2021,Age 50-64,3,523,786,0,7,126,0,0,29,3.154126386,7.815051074,56.12805423,0.225294742,0.316481494,8.839537145,0,0.045940862,2.621794691
9/20/2021,Age 65+,3,386,366,0,54,116,0,18,41,3.367731822,6.921949194,44.50784983,0.510262397,0.986370529,14.15976269,0.102052479,0.318184042,6.808736955
9/20/2021,Age 12-17,0,103,760,0,1,8,0,0,0,0,4.530864639,47.60668844,0,0.037062287,0.440089563,0,0,0
9/19/2021,Age 18-49,3,627,1442,0,10,101,0,0,12,6.544823862,8.859717658,56.28699628,0.272700994,0.114543125,2.798653661,0,0.00900901,0.367230745
9/19/2021,Age 65+,1,231,212,0,44,79,0,14,33,3.289176144,7.01688582,44.4980303,0.513933772,0.99786711,13.82911271,0.102786754,0.315268159,7.265803776
9/19/2021,Age 12-17,0,28,268,0,0,5,0,0,0,0,4.62863892,49.73231376,0,0.046379147,0.472594363,0,0,0
9/19/2021,Age 50-64,0,285,437,0,12,96,0,3,34,3.173797131,7.923892847,57.69200041,0.45339959,0.347180872,8.902493191,0,0.058714412,2.655129548
9/18/2021,Age 18-49,3,664,1677,0,10,99,0,0,18,6.379532242,9.06587506,57.57821965,0.277370967,0.114643774,2.852016321,0,0.010305058,0.404897654
9/18/2021,Age 50-64,1,359,472,0,15,75,0,1,39,3.686873808,8.018163541,58.48132033,0.460859226,0.357497737,9.101357829,0,0.061285326,2.602100987
9/18/2021,Age 65+,4,244,250,1,42,85,1,14,59,3.553712271,7.162360624,44.96763453,0.522604746,1.020715906,13.93335087,0.104520949,0.30361238,7.517995073
9/18/2021,Age 12-17,0,41,368,0,0,2,0,0,0,0,4.864185975,50.9091555,0,0.046502734,0.427623749,0,0,0
9/17/2021,Age 18-49,1,914,2603,0,12,137,0,1,14,5.987904433,9.322866301,59.14398162,0.285138306,0.114810447,2.911232256,0,0.011610045,0.400736424
9/17/2021,Age 50-64,4,446,679,0,20,111,0,3,33,3.550421908,8.178531021,59.80462309,0.473389588,0.373028906,9.563001893,0,0.068984798,2.414657978
9/17/2021,Age 65+,8,313,327,1,36,108,0,14,56,3.220452882,7.306954342,45.41676787,0.429393718,1.002971977,13.98516332,0,0.329506644,7.462755249
9/17/2021,Age 12-17,0,87,567,0,0,6,0,0,0,0,5.006365102,51.55946086,0,0.046788459,0.458403335,0,0,0
9/16/2021,Age 18-49,5,1029,2872,0,19,130,0,3,18,7.321001513,9.624260888,61.23984371,0.610083459,0.117700274,3.003389464,0,0.010347277,0.424869729
9/16/2021,Age 65+,4,387,330,0,46,95,0,21,55,3.109846696,7.538553232,46.2231226,0.575897536,1.068274491,14.14586942,0,0.349354631,7.610876221
9/16/2021,Age 12-17,0,78,667,0,0,5,0,0,0,0,5.233852102,54.06629119,0,0.056684319,0.444321094,0,0,0
9/16/2021,Age 50-64,0,461,662,0,26,93,0,3,30,3.547545985,8.421089241,60.73120369,0.506792284,0.375918651,9.709861725,0,0.071603553,2.341300808
9/15/2021,Age 18-49,4,1164,3124,1,8,139,0,0,27,6.758431143,9.972514795,63.49290574,0.643660109,0.107579767,3.122458538,0,0.009072992,0.440234584
9/15/2021,Age 50-64,5,482,792,1,21,114,0,6,24,4.58991784,8.705184421,62.81933061,0.809985501,0.348002669,9.959306416,0,0.079324138,2.365630978
9/15/2021,Age 65+,8,402,362,1,56,108,0,15,44,3.347807434,7.711807726,47.27201572,0.867950076,1.107454812,14.36815255,0,0.346079629,7.600832083
9/15/2021,Age 12-17,0,89,835,0,3,8,0,0,0,0,5.415541635,56.94223746,0,0.057005701,0.442416474,0,0,0
9/14/2021,Age 18-49,3,1220,3427,0,14,165,0,1,14,6.812940499,10.37020381,65.96802804,0.340647025,0.118197463,3.244757071,0,0.009092113,0.411756483
9/14/2021,Age 50-64,1,506,839,0,23,120,0,2,29,3.754989804,8.97422347,64.32674362,0.577690739,0.358456858,10.21320897,0,0.076812184,2.447404915
9/14/2021,Age 65+,5,430,369,2,63,114,0,14,51,3.220374234,7.723351564,48.19945682,0.805093559,1.120620574,14.54481354,0,0.334169631,8.003599841
9/14/2021,Age 12-17,0,63,862,0,0,6,0,0,0,0,5.668444914,59.28462008,0,0.038235716,0.429520884,0,0,0
9/13/2021,Age 18-49,5,1266,3861,0,16,174,0,2,21,6.500565188,10.83964466,68.78015748,0.36114251,0.121076982,3.328816547,0,0.007811418,0.438457639
9/13/2021,Age 50-64,3,565,921,1,19,132,0,5,32,5.266223065,9.429399371,66.46342463,0.929333482,0.376663507,10.54844911,0,0.081994777,2.505403007
9/13/2021,Age 65+,2,419,367,0,58,100,0,17,64,3.213325368,7.899224429,50.19036912,0.584240976,1.096395085,15.41139569,0,0.328055222,7.912364073
9/13/2021,Age 12-17,0,113,958,0,2,11,0,0,0,0,6.295318593,62.66048599,0,0.048129347,0.406192164,0,0,0.010689267
9/12/2021,Age 18-49,2,781,1918,0,10,121,0,1,25,6.876580658,10.4192642,64.49722801,0.382032259,0.116146607,3.23891871,0,0.00652509,0.436063458
9/12/2021,Age 50-64,2,321,512,0,16,114,0,4,30,5.299715472,9.016927897,62.99729729,0.662464434,0.382116683,10.42191887,0,0.074371703,2.491944847
9/12/2021,Age 65+,3,282,238,0,52,85,0,10,46,3.335260373,7.630412928,48.63774136,0.63528769,1.063772714,15.8204987,0.158821923,0.342132305,7.900447306
9/12/2021,Age 12-17,0,52,386,0,0,1,0,0,0,0,5.72942458,57.40503696,0,0.029083374,0.319212439,0,0.009694458,0.010640415
9/11/2021,Age 18-49,1,853,2267,0,10,122,0,1,17,7.048292551,10.34328376,64.49957557,0.391571808,0.117567004,3.294533216,0,0.0052252,0.440797667
9/11/2021,Age 12-17,0,53,449,0,0,5,0,0,0,0,5.612020501,57.59979214,0,0.029178616,0.350247492,0,0.009726205,0.01061356
9/11/2021,Age 50-64,0,420,598,0,21,116,0,4,24,5.42847643,9.094633471,62.80985128,0.678559554,0.382256809,10.44700394,0,0.074398976,2.614656159
9/11/2021,Age 65+,0,295,277,0,36,89,0,23,57,3.440366972,7.507094952,49.29997173,1.146788991,1.04616484,16.44637659,0.163826999,0.370756221,7.968661038
9/10/2021,Age 18-49,4,1128,3431,1,14,174,0,0,23,8.617965586,10.38942387,64.88232109,0.410379314,0.11776425,3.390694434,0,0.003925475,0.450571674
9/10/2021,Age 50-64,3,538,786,0,21,128,0,4,28,6.409183648,8.982467194,63.0144161,0.712131516,0.367102832,10.40785597,0,0.074447427,2.674321168
9/10/2021,Age 65+,5,396,377,2,59,119,0,21,65,4.665202599,7.477341043,49.61918254,1.727852815,1.100200392,16.70252011,0.172785281,0.336092548,7.755439161
9/10/2021,Age 12-17,0,106,832,0,1,5,0,0,0,0,5.8801087,58.35739134,0,0.029400543,0.316471753,0,0.009800181,0.010549058
9/9/2021,Age 18-49,2,1282,3750,0,11,176,0,2,24,8.11713934,10.58200183,65.17500104,0,0.120712234,3.510185885,0,0.005248358,0.44479353
9/9/2021,Age 50-64,3,570,863,1,15,118,0,6,33,5.892150085,9.138526571,63.63987421,0.785620011,0.357214621,10.53381366,0,0.071956902,2.805950363
9/9/2021,Age 65+,4,450,392,2,60,109,0,20,56,4.619408831,7.60523078,50.15383556,1.732278312,1.119260379,16.70498052,0.192475368,0.330038317,7.681568456
9/9/2021,Age 12-17,0,94,955,0,0,5,0,0,0,0,5.704746111,58.43131793,0,0.019808146,0.355778082,0,0.009904073,0.010464061
9/8/2021,Age 18-49,3,1454,4096,0,16,187,0,0,18,10.26799466,10.64642037,65.69990992,0,0.126242139,3.5514226,0,0.003945067,0.45343302
9/8/2021,Age 50-64,1,585,948,0,25,140,0,5,32,5.56247299,9.166502811,63.68439978,0.427882538,0.393511484,10.77032398,0,0.064299262,2.892666633
9/8/2021,Age 65+,5,409,419,0,61,120,0,11,66,4.928103259,7.49859448,51.03596622,1.499857514,1.118337226,17.46374868,0.214265359,0.31829598,7.78317846
9/8/2021,Age 12-17,0,112,1079,0,1,7,0,0,0,0,5.75485093,59.01609245,0,0.01994749,0.385113831,0,0.009973745,0.010408482
9/7/2021,Age 18-49,1,1562,4521,0,16,200,0,0,24,10.5188972,10.85739997,67.30950101,0,0.114663,3.662416378,0,0.007907793,0.450802016
9/7/2021,Age 50-64,5,681,1049,1,30,153,0,4,35,6.061566868,9.45967422,65.6803734,0.466274374,0.396405396,11.10779381,0,0.061777464,2.910537579
9/7/2021,Age 65+,3,494,480,0,55,161,0,12,48,5.503893406,7.816879623,52.10260918,2.15369742,1.177689709,18.02291512,0.239299713,0.332389309,7.517579571
9/7/2021,Age 12-17,0,124,1203,0,1,4,0,0,1,0,5.636753724,60.01230889,0,0.010047689,0.37268296,0,0.010047689,0.010352304
9/6/2021,Age 18-49,5,924,2499,0,12,149,0,1,21,12.00240048,10.87364083,66.88451054,0,0.109647939,3.765750188,0,0.010568476,0.431405232
9/6/2021,Age 50-64,2,401,654,0,21,126,0,2,32,5.662397562,9.333946287,65.18817151,0,0.368411349,11.07566021,0,0.064407579,2.859328605
9/6/2021,Age 65+,1,328,298,0,47,124,1,22,65,6.26937031,7.730656152,51.67196114,2.45323186,1.179640865,17.88275818,0.272581318,0.360763954,7.675003511
9/6/2021,Age 12-17,0,50,491,0,0,3,0,1,0,0,5.599501006,59.98809507,0,0.01012568,0.370741875,0,0.01012568,0
9/5/2021,Age 18-49,2,715,1970,0,11,143,0,0,27,11.90789556,11.66478316,72.82840485,0,0.115191389,3.969491073,0,0.009268273,0.42876036
9/5/2021,Age 50-64,2,350,507,0,16,118,0,4,41,6.331809862,10.26255351,70.46544261,0.575619078,0.407407903,11.51396121,0,0.069620338,2.909381418
9/5/2021,Age 65+,3,240,275,3,46,118,0,20,50,7.582818597,8.319811494,55.90974826,2.843556974,1.255982547,18.7384568,0,0.360487018,7.124815887
9/5/2021,Age 12-17,0,38,418,0,0,4,0,0,0,0,6.415132287,68.2124047,0,0.020397877,0.430297536,0,0,0
9/4/2021,Age 18-49,4,875,2485,0,10,160,0,0,21,11.14534846,11.92948801,74.05440252,0,0.117943172,4.056339073,0,0.009276429,0.424949808
9/4/2021,Age 50-64,2,374,636,0,15,116,0,4,30,6.044049029,10.30917598,71.90887926,0.604404903,0.425572689,11.83537664,0,0.067059939,2.801935757
9/4/2021,Age 65+,6,286,299,3,55,104,0,11,47,7.020828458,8.400201742,56.67624624,2.005950988,1.26131732,19.07648813,0,0.340355467,6.84845924
9/4/2021,Age 12-17,0,76,554,0,0,2,0,0,0,0,6.536558131,68.7849193,0,0.020458711,0.459792241,0,0,0
9/3/2021,Age 18-49,1,1253,3684,0,16,224,0,1,22,9.288500836,12.12934975,75.08160069,0,0.116794264,4.203118202,0,0.009290453,0.423335646
9/3/2021,Age 65+,2,443,416,1,66,123,0,19,63,5.965586026,8.404370273,57.61327995,1.11854738,1.274948688,19.45185732,0,0.365904556,7.251621956
9/3/2021,Age 12-17,0,82,884,0,0,9,0,0,0,0,6.581313519,69.02964163,0,0.02059879,0.487339726,0,0,0
9/3/2021,Age 50-64,0,595,877,0,17,145,0,3,41,6.664045475,10.50850723,72.46168913,0.666404548,0.449037392,12.08997217,0,0.061936192,2.813179119
9/2/2021,Age 18-49,5,1313,4073,0,15,198,0,1,28,10.14850648,12.24449007,75.9159154,0,0.127726942,4.106071736,0,0.009313423,0.406785032
9/2/2021,Age 50-64,1,578,899,0,29,144,0,3,42,8.985239702,10.56002488,72.68535069,0.816839973,0.480470799,12.32669056,0,0.059413056,2.715862577
9/2/2021,Age 65+,3,415,449,0,60,152,0,16,63,8.044557384,8.494084987,58.19707287,1.892837031,1.28810771,19.910522,0,0.351302103,7.047301793
9/2/2021,Age 12-17,0,95,1041,0,0,8,0,0,0,0,6.801116631,69.68994617,0,0.031197783,0.442859277,0,0,0
9/1/2021,Age 18-49,2,1596,4807,0,7,234,0,3,18,11.72882946,12.4814944,76.82051056,0.977402455,0.126654771,4.151579992,0,0.009332457,0.379883137
9/1/2021,Age 50-64,1,696,1155,0,26,175,0,4,35,10.89001089,10.65813148,74.27269783,0.99000099,0.480817961,12.47428694,0,0.06462607,2.578607017
9/1/2021,Age 65+,5,522,486,2,82,153,0,16,54,9.238842558,8.758866604,58.97919036,3.079614186,1.28143731,20.38903255,0,0.348185639,7.110698678
9/1/2021,Age 12-17,0,96,1206,0,0,6,0,0,0,0,6.981513016,70.74187374,0,0.031401108,0.420427154,0,0,0
8/31/2021,Age 18-49,2,1555,4513,0,12,245,0,2,18,14.84645341,12.63874547,77.37810568,1.142034878,0.140282059,4.137549293,0,0.005344078,0.372217603
8/31/2021,Age 50-64,3,629,1040,0,19,156,0,5,32,12.16944739,10.63585823,74.64356956,1.216944739,0.483800897,12.79666656,0,0.064679264,2.673276233
8/31/2021,Age 65+,3,466,470,0,56,158,0,22,58,10.15151131,8.841864116,59.03482567,3.383837102,1.235008762,20.59834725,0,0.345117922,6.909928704
8/31/2021,Age 12-17,0,116,1231,0,1,4,0,0,0,0,7.134747559,70.13143349,0,0.042155082,0.457789973,0,0,0
8/30/2021,Age 18-49,3,1503,4796,0,16,231,0,0,21,17.33217785,12.97112163,78.82866792,1.33324445,0.149955163,4.125737797,0,0.002677771,0.367268407
8/30/2021,Age 50-64,2,758,1159,1,36,171,0,4,38,10.7712193,11.02845824,76.08793662,1.538745615,0.517889563,13.06791526,0,0.072504539,2.678922629
8/30/2021,Age 65+,2,536,532,0,74,173,0,22,38,14.64450465,9.066496939,60.5437762,6.101876937,1.348570142,20.69217667,0,0.322174262,6.710471026
8/30/2021,Age 12-17,0,126,1324,0,1,9,0,0,0,0,7.111164698,70.62167845,0,0.031841036,0.553817952,0,0,0
8/29/2021,Age 50-64,1,367,650,0,23,149,0,3,32,12.09799375,11.08693823,77.74700397,0,0.479449176,13.13103813,0,0.082931749,2.641362987
8/29/2021,Age 12-17,0,48,492,0,0,7,0,0,0,0,7.039744646,70.7977235,0,0.021364931,0.629225705,0,0,0.009831652
8/29/2021,Age 18-49,0,907,2479,0,13,178,0,0,26,15.76615637,13.48504447,81.05547828,1.576615637,0.154275777,4.183474174,0,0.002683057,0.365054753
8/29/2021,Age 65+,0,269,319,0,48,137,0,13,36,23.82606969,9.17200142,61.95538951,11.91303485,1.325351355,21.30937849,0,0.299272887,6.699891927
8/28/2021,Age 50-64,2,449,711,0,24,143,0,2,32,16.30789302,11.32083503,78.46344279,0,0.476994194,12.93863792,0,0.080363152,2.592047663
8/28/2021,Age 65+,1,289,355,0,60,126,0,20,69,39.41974141,9.358375632,62.129659,15.76789656,1.353601835,21.35416638,0,0.29636756,6.876450443
8/28/2021,Age 12-17,0,76,621,0,0,5,0,0,0,0,7.188662098,71.05530806,0,0.021426713,0.607729218,0,0,0.009802084
8/28/2021,Age 18-49,0,1012,2961,0,9,219,0,0,21,17.14148582,13.61654603,81.90943612,1.714148582,0.146342291,4.274090514,0,0.004027769,0.332252061
8/27/2021,Age 50-64,1,611,943,0,29,174,0,2,34,22.87544321,11.44039888,79.46088301,0,0.459172472,13.10550892,0,0.075231648,2.504990629
8/27/2021,Age 65+,3,477,461,2,71,152,0,14,54,58.22416303,9.597159788,62.41427769,24.95321273,1.396261371,21.35469198,0,0.290650326,6.413822418
8/27/2021,Age 12-17,0,97,1009,0,1,5,0,0,0,0,7.240479712,71.52074637,0,0.021549047,0.632668551,0,0,0.009733362
8/27/2021,Age 18-49,0,1317,4178,0,24,199,0,1,17,23.46729246,13.80728059,82.75232519,1.955607705,0.147887134,4.239773089,0,0.004033285,0.325525649
8/26/2021,Age 18-49,5,1472,4577,1,14,224,0,1,19,28.58902182,14.22690266,84.64496282,2.199155524,0.137444977,4.427615011,0,0.002695,0.325830422
8/26/2021,Age 50-64,1,613,1082,0,29,164,0,5,31,23.33722287,11.62947641,81.77178459,0,0.457178434,13.36900393,0,0.077928142,2.443337509
8/26/2021,Age 65+,1,510,504,1,58,182,0,15,68,66.89995883,9.727076535,64.23651734,20.58460272,1.382658886,22.10725302,0,0.267979248,6.255725188
8/26/2021,Age 12-17,0,108,1184,0,0,6,0,0,0,0,7.217285399,72.00115017,0,0.010869406,0.713073489,0,0,0.009636128
8/25/2021,Age 18-49,3,1694,5184,0,17,238,0,0,16,24.04597591,14.50452142,86.31794717,0,0.13500113,4.445447413,0,0.001350011,0.336934616
8/25/2021,Age 65+,2,553,503,1,66,169,0,15,45,75.30992932,9.722977012,65.02844236,23.17228595,1.406109612,21.62714797,0,0.268102036,5.732939818
8/25/2021,Age 12-17,0,106,1186,0,1,10,0,0,0,0,7.317711059,71.64005693,0,0.010938283,0.8132218,0,0,0.009567315
8/25/2021,Age 50-64,0,684,1228,0,27,211,0,4,45,29.47027186,11.91758833,83.17797765,0,0.449867506,13.88950296,0,0.070210536,2.374998979
8/24/2021,Age 18-49,2,1783,5230,0,19,250,0,0,17,28.72812745,14.83083469,87.58812131,2.61164795,0.13253892,4.455130292,0,0.002704876,0.335108926
8/24/2021,Age 65+,3,546,565,1,96,168,0,14,49,69.3481276,9.892707354,65.40635414,18.91312571,1.432402392,21.60075507,0,0.268218775,5.619857464
8/24/2021,Age 12-17,0,109,1325,0,0,14,0,0,0,0,7.309173872,71.98972086,0,0,0.807272595,0,0,0.009497325
8/24/2021,Age 50-64,0,777,1214,0,32,188,0,8,34,36.25815809,12.12507002,83.41185701,0,0.465948376,13.72626868,0,0.070282716,2.129574711
8/23/2021,Age 50-64,1,777,1354,0,21,184,0,8,36,48.78697831,12.28367578,85.09913247,0,0.456012571,13.99980803,0,0.059933081,2.106258543
8/23/2021,Age 65+,2,574,622,1,66,211,0,14,39,55.77633689,10.15429098,66.17453232,13.94408422,1.424512567,22.14932693,0,0.256926114,5.687728398
8/23/2021,Age 12-17,0,115,1384,0,0,17,0,0,1,0,7.217050865,71.33469512,0,0,0.743854397,0,0,0.009415878
8/23/2021,Age 18-49,0,1867,5810,0,19,262,0,0,21,28.76125284,14.98326821,89.33194273,2.876125284,0.130077206,4.527288106,0,0.002709942,0.333154687
8/22/2021,Age 50-64,2,456,733,0,22,134,0,2,28,59.3383771,12.61129895,85.41259177,0,0.479933611,14.176407,0,0.049558362,2.093650115
8/22/2021,Age 65+,3,335,333,0,58,141,0,12,46,54.85463522,10.23827449,66.89891218,7.83637646,1.485049578,21.79117661,0,0.259883676,5.756502487
8/22/2021,Age 12-17,0,60,540,0,0,5,0,0,0,0,7.299551959,70.75246021,0,0.011161394,0.690814363,0,0,0
8/22/2021,Age 18-49,0,997,2876,0,7,216,0,1,14,35.6494685,15.17258428,90.27239856,3.240860773,0.143880295,4.558174479,0,0.005429445,0.323566188
8/21/2021,Age 18-49,2,1140,3413,0,10,213,0,0,19,47.88125449,15.33759018,91.14107613,3.420089606,0.152126293,4.554748253,0,0.004074811,0.312530533
8/21/2021,Age 50-64,3,492,837,0,17,164,0,0,25,67.55703373,12.64957245,85.78629383,0,0.472271579,14.46396815,0,0.04957547,2.026202434
8/21/2021,Age 12-17,0,77,720,0,0,8,0,0,0,0,7.238819045,70.93242595,0,0.022376566,0.688573989,0,0,0.009305054
8/21/2021,Age 65+,0,373,379,0,75,129,0,18,45,41.7710944,10.15078166,68.02824723,8.354218881,1.462352339,22.01714,0,0.251341808,5.531489044
8/20/2021,Age 18-49,1,1605,5123,0,16,282,0,0,18,50.60334761,15.53468205,91.500437,3.8925652,0.155034033,4.574256498,0,0.004079843,0.318896856
8/20/2021,Age 65+,2,521,575,0,66,198,0,6,47,45.15080368,10.20462443,68.50932503,9.030160737,1.451273575,22.40215119,0,0.225690182,5.356249395
8/20/2021,Age 12-17,0,89,1133,0,0,14,0,0,0,0,7.262508659,70.85406651,0,0.022484547,0.665556789,0,0,0.009243844
8/20/2021,Age 50-64,0,678,1216,0,28,208,0,3,30,99.04451177,12.73672907,86.39005435,5.826147751,0.48304528,14.45179092,0,0.049610056,2.0172507
8/19/2021,Age 18-49,2,1658,5412,0,12,241,0,0,24,71.47622224,15.65852143,91.68931849,4.765081483,0.156707855,4.541007068,0,0.009538739,0.324357648
8/19/2021,Age 50-64,2,719,1263,0,26,221,0,2,26,133.7745547,12.86928751,85.9749721,7.040766035,0.486225366,14.36166997,0,0.047054068,1.981273984
8/19/2021,Age 65+,1,507,562,1,66,161,0,15,41,43.3557338,10.20642735,67.21977083,10.83893345,1.449078316,21.77617978,0,0.242942124,5.547612383
8/19/2021,Age 12-17,0,113,1200,0,0,17,0,0,0,0,7.444217656,70.29919109,0,0.022661241,0.631347675,0,0,0.009149966
8/18/2021,Age 18-49,4,1916,5853,1,15,251,0,1,16,76.61480434,15.9493297,92.16705282,5.893446488,0.173347443,4.555690073,0,0.010919524,0.29984907
8/18/2021,Age 50-64,1,759,1295,0,33,203,0,4,23,149.2668364,13.18431266,85.50580218,8.780402142,0.497126296,14.21525032,0,0.047096175,1.908292757
8/18/2021,Age 12-17,0,101,1278,0,0,10,0,0,0,0,7.545594712,69.99879434,0,0.034194538,0.562457912,0,0,0.009071902
8/18/2021,Age 65+,0,611,537,0,75,172,0,15,40,38.47140292,10.45644722,66.31573247,0,1.435366833,21.59116871,0,0.234462311,5.523322228
8/17/2021,Age 18-49,1,1875,6103,0,17,288,0,0,17,67.99123669,16.11620511,93.17236479,0,0.173630646,4.59309213,0,0.009570193,0.300693429
8/17/2021,Age 50-64,2,833,1423,0,28,222,0,4,33,177.6001776,13.36860445,85.76385891,11.1000111,0.468752242,14.27537555,0,0.041899642,1.795836156
8/17/2021,Age 12-17,0,96,1321,0,0,8,0,0,0,0,7.682544422,69.31781516,0,0.034399453,0.512865455,0,0,0.00899764
8/17/2021,Age 65+,0,636,622,0,93,203,0,10,54,46.4324408,10.27474502,66.21618943,0,1.407342581,21.26846861,0,0.208813025,5.482300473
8/16/2021,Age 18-49,1,1987,6373,0,29,284,0,2,18,75.73605983,16.62131119,94.25464219,0,0.176676759,4.661162857,0,0.010956698,0.279022042
8/16/2021,Age 50-64,2,898,1433,0,30,209,0,4,36,200.4008016,13.54631808,84.89370038,14.31434297,0.456087335,14.23633075,0,0.034075491,1.693841053
8/16/2021,Age 65+,1,602,676,0,87,196,0,15,44,59.94005994,10.15325607,64.93854044,0,1.359300066,20.84007924,0,0.208902958,5.085548347
8/16/2021,Age 12-17,0,118,1387,0,1,12,0,0,0,0,7.847746335,67.90752946,0,0.03462241,0.490532456,0,0,0.008918772
8/15/2021,Age 18-49,3,1111,3301,0,13,219,0,0,10,88.02816901,16.80115063,94.79345252,0,0.167339405,4.678710613,0,0.009601441,0.267638107
8/15/2021,Age 50-64,3,469,789,0,19,165,0,2,22,228.2670725,13.57834694,84.99719767,19.02225604,0.466952426,14.31489542,0,0.028856611,1.593885414
8/15/2021,Age 65+,1,304,400,0,50,155,0,9,34,53.00821627,10.20814452,63.38949417,0,1.368337937,20.82873572,0,0.177483163,4.693550141
8/15/2021,Age 12-17,0,53,584,0,1,5,0,0,1,0,7.951081695,66.61149637,0,0.023214837,0.460244195,0,0,0.00885085
8/14/2021,Age 18-49,1,1271,3701,0,12,228,0,0,22,63.7755102,16.99827274,95.26016921,0,0.172919616,4.681034715,0,0.009606645,0.2695366
8/14/2021,Age 50-64,7,522,932,1,21,169,0,0,25,213.9291657,13.78919312,85.47216293,23.7699073,0.490690602,14.18367783,0,0.026240139,1.510391645
8/14/2021,Age 12-17,0,76,762,0,0,6,0,0,0,0,8.21136376,66.42087529,0,0.011630827,0.512016317,0,0,0
8/14/2021,Age 65+,0,391,414,0,71,153,0,9,36,40.3551251,10.40922541,62.50207869,0,1.39133211,20.4507226,0,0.183220689,4.705789111
8/13/2021,Age 18-49,3,1673,5440,0,17,281,0,4,21,82.25939128,17.09740056,95.68027892,0,0.166260988,4.784137122,0,0.010992462,0.243887526
8/13/2021,Age 50-64,2,723,1240,0,29,210,0,2,28,83.54218881,13.85650657,85.02814366,0,0.49890776,14.05514418,0,0.026258303,1.404518306
8/13/2021,Age 65+,1,520,521,0,65,169,0,12,59,73.26007326,10.41159772,61.93874084,0,1.365877918,20.10493754,0,0.18039897,4.465802631
8/13/2021,Age 12-17,0,100,1151,0,0,11,0,0,0,0,8.270088957,65.65581183,0,0.011680917,0.5619112,0,0,0
8/12/2021,Age 12-17,0,118,1233,0,1,10,0,0,0,NA,8.24542041,63.00828614,NA,0.011762369,0.557133229,NA,0,0
